 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201401302 ;" """"04012014001314"""" "; DICLE DENIZ ;9464273; 2014-06-24 06:38 ; 2014-06-23 10:05 ; Turquia ; Tanque Químico ; MARTRANS-NAVEG.COM. E TRANSP., LDA ; MALAGA ; BILBAO ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; R. DA EMENDA, 58-R/C ;3,51213E+11; martrans.lisboa@martrans.pt ; TCWP2 ;2222;0; 88.53 ; 5.93 ; TRIST ; GRANMAR DENIZCILIK SANAYI VE TICARET A.S. ;;102;1064;3531; 13.5 ;0;1; CA ; Thu Jan 01 00:00:00 GMT 2009 ;0
 LIS201401275 ;" """"04012014001288"""" "; SANTA RICARDA ;9227314; 2014-06-24 16:17 ; 2014-06-24 06:25 ; Liberia ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; TANGER MED ; CAUCEDO ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; D5GE3 ;45803;0;281; 10.5 ; LRMLW ; MSC SHIPMANAGEMENT ;;310;0;52800; 32.2 ;0;1; CS ; 2002-08-01 00:00:00.0 ;0
 LIS201401258 ;" """"04012014001271"""" "; TINGLEV MAERSK ;9064279; 2014-06-24 19:15 ; 2014-06-24 05:49 ; Dinamarca ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; LEIXOES ; TANGER MED ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; OUSW2 ;18859;0; 176.4 ; 6.55 ; DKAAB ; Moller-Maersk A/S ;;310;8468;25200; 27.8 ;19;1; CS ; Sat Jan 01 00:00:00 GMT 1994 ;0
 LIS201401312 ;" """"04012014001325"""" "; THORCO DENMARK ;9349291; 2014-06-24 19:20 ; 2014-06-24 07:09 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PUERTO CABELLO ; BILBAO ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 815 - FUNDEADOR / QUADRO OCIDENTAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2BM3 ;9611;0; 138.02 ; 6.8 ; AGSJO ; THORCO SHIPPING A/S ;;335;0;12730;21;0;1; ISP ; undefined ;0
 LIS201401300 ;" """"04012014001313"""" "; FRI SKIEN ;9148192; 2014-06-24 19:23 ; 2014-06-23 19:41 ; Chipre ; Carga Geral single deck ; ICC-AGENCIA NAVEG TRANSP TERRESTRES SA ; VIANA DO CASTELO ; LA PALLICE ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Av. do Atlântico, nr.16,  3ºpiso, sala 3.03 ;3,51219E+11; Operations-lisb@icc-navegacao.pt ; 5BFF4 ;2780;0; 89.25 ; 5.7 ; CYLMS ; HOYERGRUPPEN AS ;;335;0;3740; 13.4 ; 12.5 ;1; CS ; 2000-01-31 00:00:00.0 ;200
 LIS201401064 ;" """"04012014001075"""" "; NAUTICA ;9200938; 2014-06-24 19:52 ; 2014-06-24 04:04 ; Ilhas Marshall ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; LEIXOES ; CARTAGENA ; 33 - TURISMO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; V7DM4 ;30277;0;181;6; MHMAJ ; OCEANIA CRUISES ;;361;11481;2948; 25.46 ;18;1; CA ; Sat Jan 01 00:00:00 GMT 2000 ;0
 LIS201401290 ;" """"04012014001303"""" "; KORSARO ;9373137; 2014-06-25 00:49 ; 2014-06-24 06:15 ; Italia ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; LEIXOES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; IBES ;17644;0; 169.9 ; 7.5 ; ITGOA ; K-SHIPS SRL ;;102;8082;25998; 25.4 ;0;1; CS ; undefined ;0
 LIS201401279 ;" """"04012014001292"""" "; INSULAR ;9150420; 2014-06-25 02:33 ; 2014-06-22 13:36 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; CANIÇAL ; 14 - CARGA/DESCARGA ; 290 - CAIS DO BEATO / TMB ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSDD ;5599;0; 119.8 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;2679;6700;20;0;4; CS ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201401274 ;" """"04012014001287"""" "; MISSISSAUGA EXPRESS ;9165358; 2014-06-25 03:26 ; 2014-06-24 18:21 ; Bermudas ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; MONTREAL, QU ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; ZCBP6 ;39174;0;245; 9.8 ; BMBDA ; Hapag Lloyd AG ;;310;17884;40881; 32.2 ;0;1; ISO ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201401268 ;" """"04012014001281"""" "; EXPLORER ;9183518; 2014-06-25 09:26 ; 2014-06-19 13:05 ; Bahamas, Ilhas ; CRUZEIROS ; SOCIEDADE COMERCIAL COTANDRE LDA ; BILBAO ; SOUTHAMPTON ; 24 - MISSAO CIENTIFICA, CULTURAL OU BENEMÉRITA ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ;;;; C6TN4 ;24318;0; 180.45 ;7; BSNAS ; EXPLORER MARITIME LLC ;;361;10056;2500; 25.5 ;0;1; CS ; 2001-03-01 00:00:00.0 ;0
 LIS201401305 ;" """"04012014001318"""" "; SUA ;9436276; 2014-06-25 09:58 ; 2014-06-23 21:14 ; Espanha ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SANTANDER ; ALMERIA ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EAMH ;5335;0; 119.27 ; 6.1 ; ESSCT ; NAVIERA MURUETA SA ;;335;0;6797; 16.5 ;0;1; CA ; Wed Sep 09 00:00:00 GMT 2009 ;0
 LIS201401265 ;" """"04012014001278"""" "; HMS ILLUSTRIOUS ;2011009; 2014-06-25 10:02 ; 2014-06-21 10:30 ; Reino Unido ; Guerra ; JAMES RAWES NAVEGACAO LDA ; ROTA ; PORTSMOUTH ; 35 - VISITA OFICIAL NAVIO DE GUERRA ESTRANGEIRO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; GVUH ;22000;0;210; 8.2 ; GBLON ; MOD-MINISTERIO DA DEFESA BRITANICO/ROYAL NAVY,MOD-MINISTERIO DA DEFESA BRITANICO/ROYAL NAVY ;;981;0;22000;36;0;1;; 1978-12-14 00:00:00.0 ;0
 LIS201401270 ;" """"04012014001283"""" "; BBC BALBOA ;9501667; 2014-06-25 10:16 ; 2014-06-25 00:04 ; Antigua e Barbuda ; Carga Geral multi deck ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; CARTAGENA ; VIGO ; 13 - CARGA ; 290 - CAIS DO BEATO / TMB ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; V2FN5 ;6310;2841; 129.02 ; 6.2 ; AGSJO ; BRIESE SCHIFFAHRTS GMBH & CO. KG ;;336;6310;8089; 16.5 ;14;1; CS ; 2012-04-01 00:00:00.0 ;0
 LIS201401273 ;" """"04012014001286"""" "; ANTRACYTH ;8706349; 2014-06-25 10:30 ; 2014-06-23 23:37 ; Chipre ; Tanque Químico ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; SAFI ; NORDENHAM ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 5BYC2 ;2910;0; 86.5 ; 6.6 ; CYLMS ; LAKE VIEW SHIPPING CO. LTD. ;;102;1322;4441; 15.22 ; 13.1 ;1; CS ; Wed Jun 06 00:00:00 GMT 1990 ;0
 LIS201401084 ;" """"04012014001095"""" "; STAD AMSTERDAM ;9185554; 2014-06-25 11:26 ; 2014-06-24 06:10 ; Holanda ; CRUZEIROS ; MARMEDSA - AGENCIA MARITIMA, LDA ; HARLINGEN ; IBIZA ; 27 - MOVIMENTO DE PASSAGEIROS ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; PECA ;723;0; 66.56 ;4; NLAMS ; RANDSTAD CLIPPER BEHEER B.V. ;;361;277;110; 10.5 ;0;1; CA ; 2000-04-01 00:00:00.0 ;0
 LIS201401310 ;" """"04012014001323"""" "; ANDESGAS ;8813104; 2014-06-25 13:38 ; 2014-06-25 00:21 ; Panama ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; SAGUNTO ; ARZEW ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 710 - TERM GRANEIS ALKION/BARREIRO ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 3EOD5 ;11822;3792;158; 8.8 ; PAPTY ; Posavina Shipping Inc ;;103;11822;16263; 21.3 ;15;1; CA ; Tue Jan 01 00:00:00 GMT 1991 ;0
 LIS201401065 ;" """"04012014001076"""" "; INDEPENDENCE OF THE SEAS ;9349681; 2014-06-25 17:15 ; 2014-06-25 07:20 ; Bahamas, Ilhas ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; VIGO ; CADIZ ; 33 - TURISMO ; 100 - CAIS AV. DE ALCANTARA/TERMINAL PASSAGEIROS ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; C6WW4 ;154407;0;339; 8.8 ; BSNAS ; ROYAL CARIBBEAN INTERNATIONAL ;;361;127545;10600; 38.6 ; 21.6 ;1; CS ; Thu May 01 00:00:00 GMT 2008 ;0
 LIS201401272 ;" """"04012014001285"""" "; PAULA C ;9373553; 2014-06-25 18:05 ; 2014-06-24 18:02 ; Reino Unido ; Carga Geral single deck ; OREY COMERCIO NAVEGACAO,SA ; AVEIRO ; SOUTHAMPTON ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; 2AHU2 ;2990;0; 89.8 ; 6.6 ; GBCOW ; CARISBROOKE SHIPPING 636 LTD ;;335;0;5000; 14.5 ;0;1; ISP ; Mon Mar 10 00:00:00 GMT 2008 ;0
 LIS201401287 ;" """"04012014001300"""" "; CONMAR HAWK ;9244207; 2014-06-25 22:57 ; 2014-06-25 10:30 ; Reino Unido ; Porta-contentores ; K LINE (PORTUGAL) AGENTES NAVEGACAOSA ; LEIXOES ; ROTTERDAM ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes, nº 682 Conceição da Abóboda ;; kline.lis@klineportugal.com ; VQGH9 ;6191;0; 132.54 ; 7.2 ; GBLON ; CONMAR SHIPPING GMBH & CO. ;;310;3075;8000; 19.2 ;18;1; CS ; Tue Jan 01 00:00:00 GMT 2002 ;0
 LIS201401121 ;" """"04012014001134"""" "; LOWLANDS BREEZE ;9660097; 2014-06-26 01:02 ; 2014-06-08 23:32 ; Panama ; Graneleiro ; OCIDENAVE-NAVEGACAO LDA ; PORTO DESCONHECIDO ; BATON ROUGE, LA ; 18 - DESCARGA ; 495 - TERM GRANEIS SILOPOR/TRAFARIA ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; 3FUJ5 ;34815;0; 199.98 ;13; PAPTY ; HIRO SHIPPING PANAMA ;;202;0;61430; 32.24 ;0;1; ISP ; 2013-07-22 00:00:00.0 ;0
 LIS201401297 ;" """"04012014001310"""" "; FLINTERSTAR ;9243758; 2014-06-26 02:18 ; 2014-06-23 12:37 ; Holanda ; Carga Geral single deck ; JAMES RAWES NAVEGACAO LDA ; SETUBAL ; GEORGETOWN ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; PBGY ;6577;0; 129.4 ; 6.35 ; NLGRQ ; SCG Management BV ;;335;0;9122; 17.31 ;0;1; CA ; 2002-01-01 00:00:00.0 ;0
 LIS201401320 ;" """"04012014001333"""" "; NIVARIA ;9297163; 2014-06-26 09:35 ; 2014-06-25 14:20 ; Espanha ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 14 - CARGA/DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECHI ;2815;0; 96.82 ;6; ESSCT ; DISTRIBUIDORA MARITIMA PETROGAS  , S.L.U. ;;102;1183;4250; 14.2 ;0;1; CS ; undefined ;0
 LIS201401276 ;" """"04012014001289"""" "; EEMS EXE ;9195535; 2014-06-26 17:45 ; 2014-06-25 17:16 ; Gibraltar ; Carga Geral single deck ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; FIGUEIRA DA FOZ ; WOLGAST ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; ZDIK4 ;2535;0; 88.6 ; 5.41 ; GIGIB ; AMNY EEMS B.V. ;;335;0;3800; 12.5 ;0;1; CS ; 2003-02-01 00:00:00.0 ;0
 LIS201401303 ;" """"04012014001316"""" "; CLARA MAERSK ;8820016; 2014-06-26 20:47 ; 2014-06-26 05:59 ; Dinamarca ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; OXOM2 ;18979;0; 176.39 ;7; DKAAR ; MAERSK TANKERS A/S ;;310;8645;25275; 27.88 ;18;1; CS ; Wed Jan 01 00:00:00 GMT 1992 ;0
 LIS201401293 ;" """"04012014001306"""" "; GLEN ;9015046; 2014-06-26 23:19 ; 2014-06-25 11:03 ; Antigua e Barbuda ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; AVEIRO ; KLAIPEDA ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2BB9 ;2827;0; 88.2 ; 5.9 ; AGSJO ; GLEN MARITIME OU ;;339;1595;4258; 13.6 ;11;1; CS ; 1990-01-01 00:00:00.0 ;0
 LIS201401341 ;" """"04012014001356"""" "; PHILINE SCHULTE ;9183570; 2014-06-27 13:16 ; 2014-06-27 07:06 ; ISLE of MAN ; Tanque Gás Liquefeito ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; MOHAMMEDIA ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805 - FUNDEADOR / QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ZIRO6 ;6051;0; 118.88 ; 4.5 ; IMDGS ; MAUGHOLD SHIPPING ;;103;0;7876; 17.2 ;0;1; CA ; 1998-09-30 00:00:00.0 ;0
 LIS201401332 ;" """"04012014001345"""" "; KORIANGI ;9073220; 2014-06-27 17:28 ; 2014-06-26 21:57 ; Panama ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; WISBECH ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 3FCR8 ;1596;0; 81.44 ; 3.8 ; PAPTY ; BALTASAR SHIPPING SA ;;339;831;2300; 11.3 ;10;1; CS ; 1993-01-01 00:00:00.0 ;72
 LIS201401299 ;" """"04012014001312"""" "; KATI ;9173214; 2014-06-27 19:24 ; 2014-06-25 08:56 ; Malta ; Carga Geral single deck ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; AVEIRO ; GRIMSBY ; 18 - DESCARGA ; 290 - CAIS DO BEATO / TMB ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; 9HA2779 ;3454;0; 106.7 ; 5.6 ; MTMLA ; Hansa Ship Management OU ;;335;2035;4953; 13.8 ;0;1; CA ; 1998-01-01 00:00:00.0 ;0
 LIS201401315 ;" """"04012014001328"""" "; CORVO ;9381275; 2014-06-27 22:15 ; 2014-06-25 07:14 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51213E+11; pedro.cardoso@bensaude.pt ; CSBH ;7064;0; 119.9 ;6; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;0;9000;20;16;1; CS ; Tue Jan 23 00:00:00 GMT 2007 ;410
 LIS201401311 ;" """"04012014001324"""" "; KARRUCA ;9216470; 2014-06-27 23:42 ; 2014-06-26 12:37 ; Turquia ; Tanque Químico ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; SEVILLA ; AVILES ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; TCA5983 ;5214;0;112; 6.4 ; TRIST ; Beykim Petrolculuk Gemi ;;102;2043;7721;17;0;1; CS ; Mon Jan 01 00:00:00 GMT 2001 ;0
 LIS201401316 ;" """"04012014001329"""" "; MARIA DA PAZ ;9150432; 2014-06-28 00:28 ; 2014-06-25 13:11 ; Antigua e Barbuda ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PONTA DELGADA ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSAJ ;3978;0; 100.6 ; 5.5 ; AGSJO ;" MS "" MARIA DA PAZ "" SCHIFFFAHRTS GMBH & CO. KG ";;310;0;4969; 16.5 ;0;1; CS ; Wed Dec 01 00:00:00 GMT 1999 ;0
 LIS201401325 ;" """"04012014001338"""" "; GB PACIFIC ;9135834; 2014-06-28 01:39 ; 2014-06-25 11:20 ; Israel ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CANIÇAL ; BARCELONA ; 13 - CARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 4XFJ ;3893;0; 102.83 ; 4.3 ; ILHFA ; INTERGLOBAL SHIPPING 3001 LTD ;;335;2533;5820; 15.85 ;0;1; ISP ; 1998-07-01 00:00:00.0 ;0
 LIS201401292 ;" """"04012014001305"""" "; ANGELIC PEACE ;9250177; 2014-06-28 03:50 ; 2014-06-24 12:24 ; Grecia ; Graneleiro ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; BILBAO ; Vila do Conde Pt/Barcarena ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; SZJK ;40597;0;225; 12.85 ; GRPIR ; DIAMLEMOS SHIPPING ;;202;0;74764; 32.26 ;0;1; CS ; 2001-10-01 00:00:00.0 ;0
 LIS201401289 ;" """"04012014001302"""" "; JOHANNA SCHEPERS ;9436305; 2014-06-28 03:59 ; 2014-06-27 05:25 ; Antigua e Barbuda ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; ROTTERDAM ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; V2QI4 ;7852;0; 140.62 ; 7.7 ; AGSJO ; JOHANNA SCHEPERS GMBH & CO KG ;;310;3363;9387;22;0;1; C69 ; undefined ;0
 LIS201401344 ;" """"04012014001359"""" "; AM LARAFALE ;9173226; 2014-06-28 13:23 ; 2014-06-28 07:32 ; Malta ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; JORF LASFAR ; MONTOIR ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805 - FUNDEADOR / QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 9HA2490 ;3454;0; 106.64 ; 5.6 ; MTMLA ; AM.LARAFALE LIMITED ;;339;2035;5020; 13.8 ;13;1; CS ; Thu Oct 01 00:00:00 GMT 1998 ;309
 LIS201401334 ;" """"04012014001347"""" "; ALANA ;9297589; 2014-06-28 15:26 ; 2014-06-28 06:26 ; Portugal ; Misto - Carga geral / Contentores ; IBERO LINHAS TRANSPORTES LDA ; SETUBAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; RUA 2 EDIF. VERDE, 2º ESQ ;3,51214E+11; paula.alves@lisboa.iberolinhas.pt ; CQIH ;11662;0; 149.14 ; 6.8 ; PTFNC ; PETER DOHLE SCHIFFAHRTS - KG ;;339;0;13711; 22.5 ;0;1; C69 ; Thu Jan 01 00:00:00 GMT 2004 ;0
 LIS201401252 ;" """"04012014001265"""" "; NORDBALTIC ;9241475; 2014-06-28 17:20 ; 2014-06-27 05:53 ; Chipre ; Porta-contentores ; MARMEDSA - AGENCIA MARITIMA, LDA ; ABIDJAN ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; P3QN9 ;25407;0; 207.4 ; 10.5 ; CYLMS ; N BALTIC SHIPPING COMPANY LIMITED ;;310;12733;33850; 29.8 ;0;1; CA ; Wed Jan 01 00:00:00 GMT 2003 ;0
 LIS201401296 ;" """"04012014001309"""" "; MSC SORAYA ;9372494; 2014-06-28 17:47 ; 2014-06-27 21:23 ; Panama ; Porta-contentores ; MEDITERRANEAN SHIPPING CO.(PORT) SA ; SINES ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Avª Arqto Fernando Távora, 1190 ;210732776; PT083-OPSLIS@msc.com ; 3ESD8 ;66399;0; 277.3 ; 10.8 ; PAPTY ; MSC - MEDITERRANEAN SHIPPING COMPANY ;;310;0;73262;40;0;1; CA ; 2008-07-01 00:00:00.0 ;0
 LIS201401166 ;" """"04012014001179"""" "; PUCK ;9594250; 2014-06-28 19:26 ; 2014-06-11 16:33 ; Bahamas, Ilhas ; Graneleiro ; MARTRANS-NAVEG.COM. E TRANSP., LDA ; HAMBURG ; MAPUTO ; 18 - DESCARGA ; 290 - CAIS DO BEATO / TMB ; R. DA EMENDA, 58-R/C ;3,51213E+11; martrans.lisboa@martrans.pt ; C6ZH4 ;24145;0; 189.99 ; 9.99 ; BSNAS ; CERES FOUR SHIPPING LIMITED ;;202;0;39056; 25.5 ;15;1; CA ; 2012-05-31 00:00:00.0 ;0
 LIS201401328 ;" """"04012014001341"""" "; FUNCHALENSE 5 ;9388390; 2014-06-28 22:04 ; 2014-06-28 07:13 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 290 - CAIS DO BEATO / TMB ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSKN ;7580;0; 126.87 ;7; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;3586;8450; 20.4 ; 18.5 ;4; CS ; Fri Jan 01 00:00:00 GMT 2010 ;724
 LIS201401307 ;" """"04012014001320"""" "; OPDR LISBOA ;9389291; 2014-06-28 23:31 ; 2014-06-28 14:22 ; Chipre ; Porta-contentores ; OPDR IBERIA - UNIP LDA ; TILBURY ; HUELVA ; 14 - CARGA/DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; 5BAG2 ;7545;0; 129.59 ; 6.5 ; CYLMS ; OLDENBURG-PORTUGIESISCHE ;;310;3085;8149; 20.6 ; 16.5 ;1; CS ; Mon Jan 01 00:00:00 GMT 2007 ;698
 LIS201401343 ;" """"04012014001358"""" "; MEIKE B ;9105841; 2014-06-29 00:25 ; 2014-06-28 00:27 ; Antigua e Barbuda ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; DRAMMEN ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2QR4 ;2889;0;96; 5.35 ; AGSJO ; PROFY PP ;;339;1030;4143; 13.2 ;0;1; CA ; Wed Jun 15 00:00:00 GMT 1994 ;0
