Processo;Contramarca;Navio;IMO;ATD;ATA;Bandeira;Tipo Navio;Agente Navegacao;Porto Seguinte;Porto Procedente;Motivo Escala;Local Atribuido;Morada Agente;Telefone Agente;Email Agente;Indicativo Chamada;GT;TAL;Comprimento;Calado Maximo;Porto Registo;Armador;Nome Anterior;Tipo;TAB;DWT;Boca Sinal;Velocidade Maxima;Tipo Trafego;Certificado Verde;Data Construcao;Capacidade Teus
LIS201901686;""04012019001688"";CSL MANHATTAN;9289556;2019-09-28 14:10;2019-08-10 22:58;Liberia;Porta-contentores;OREY COMERCIO NAVEGACAO,SA;GIBRALTAR;TANGIER;21 - ESTACIONAMENTO EM CAIS;100 - CAIS AV. DE ALCANTARA/TERMINAL PASSAGEIROS;Rua Castilho , 14 – 4º;210958272;lisboa@orey-shipping.com;D5IC7;54592;0;294.17;9;LRMLW;Cyprus Sea Lines SA;;310;0;66633;32.2;0;1;CS;undefined;0
LIS201902046;""04012019002045"";COSTA MEDITERRANEA;9237345;2019-09-28 17:07;2019-09-28 06:25;Italia;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;CADIZ;VIGO;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;IBCF;85619;0;292.5;8;ITGOA;COSTA CRUISES;;361;32100;7500;32.2;0;1;CA;Sun Jun 01 00:00:00 GMT 2003;0
LIS201902032;""04012019002031"";MSC PREZIOSA;9595321;2019-09-28 17:16;2019-09-28 07:09;Panama;CRUZEIROS;MEDITERRANEAN SHIPPING CO.(PORT) SA;BARCELONA;VIGO;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Avª Arqto Fernando Távora, 1190;210732776;PT083-OPSLIS@msc.com;3FOA6;139072;0;333.33;9;PAPTY;MSC CRUISES;;361;0;13188;38;0;1;C69;undefined;0
LIS201902008;""04012019002007"";WORLD ODYSSEY;9141807;2019-09-28 18:36;2019-09-26 06:00;Bahamas, Ilhas;CRUZEIROS;PMS - PORTUGUESE MARIT AGENCY LDA;CADIZ;GDANSK;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Largo da Lagoa, 15 E;213405484;jprata@pmsagency.pt;C6BZ6;22496;0;175.3;5.5;BSNAS;VISER CRUISE OPCO LLC;;361;8264;3570;23;22;1;ISP;Thu Jan 01 00:00:00 GMT 1998;0
LIS201902014;""04012019002013"";VENTURA;9333175;2019-09-28 19:00;2019-09-28 07:24;Bermudas;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;CARTAGENA;VIGO;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;ZCDT2;116017;0;288.6;8.6;BMBDA;P&O CRUISES;;361;85255;8044;35.98;0;1;ISP;Sat Mar 01 00:00:00 GMT 2008;0
LIS201902001;""04012019002000"";LE DUMONT-D'URVILLE;9814052;2019-09-28 19:42;2019-09-28 05:35;França;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;FUNCHAL;LEIXOES;33 - TURISMO;120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;FLDS;10038;0;131.46;4.8;WFMAU;PONANT CRUISES;;361;0;1377;18;0;1;CA;Tue Jan 01 00:00:00 GMT 2019;0
LIS201902047;""04012019002046"";AVILA;9295529;2019-09-28 20:25;2019-09-28 05:21;Portugal;Porta-contentores;PMAR - Navegação Lda.;PRAIA;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CQAD5;9935;0;140.66;7.8;PTM6E;AEGIR SHIPPING COMPANY LTD			;;310;0;12343;23.2;0;1;CS;Wed Dec 01 00:00:00 GMT 2004;0
LIS201902006;""04012019002005"";ARKLOW CADET;9757084;2019-09-28 20:31;2019-09-26 18:04;Irlanda;Carga Geral multi deck;OCIDENAVE-NAVEGACAO LDA;FOYNES;SOUTHAMPTON;18 - DESCARGA;305 - TERM GRANEIS SILOPOR/BEATO;Estrada Manuel Correia Lopes nº 682;00351213461291;ops.lis@ocidenave.com;EIRP3;2999;0;87.4;6.1;IEARK;ARKLOW SHIPPING;;336;0;5085;14.99;0;1;ISP;undefined;0
LIS201902048;""04012019002047"";FUNCHALENSE 5;9388390;2019-09-28 21:22;2019-09-28 06:43;Portugal;Porta-contentores;PMAR - Navegação Lda.;CANIÇAL;LEIXOES;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CSKN;7580;0;126.87;7;PTM6E;GS Lines – Transportes Marítimos LDA;;310;3586;8450;20.4;18.5;4;CS;Fri Jan 01 00:00:00 GMT 2010;724
LIS201901983;""04012019001982"";PINARA;9289063;2019-09-29 11:13;2019-09-28 09:29;Liberia;Porta-contentores;HAPAG-LLOYD PORTUGAL, LDA;TANGER MED;LEIXOES;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações;0049403001-0;info.de@hlag.com;A8RF9;18334;0;175.59;8.85;LRMLW;MS PINARA   GmbH & Co. KG;;310;0;23286;27.4;20.5;1;CS;Thu Jan 01 00:00:00 GMT 2004;1740
LIS201901922;""04012019001923"";X-PRESS MONTE CERVINO;9292943;2019-09-29 12:19;2019-09-28 15:24;Malta;Porta-contentores;GARLAND NAVEGACAO,LDA.;LEIXOES;CASABLANCA;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Estrada Manuel Correia Lopes nº 682;+351 21 444 81 70;ops.lis@garland.pt;9HA3980;6454;0;126.82;7;MTMLA;NORBULK SHIPPING UK LTD;;310;0;8505;19.4;0;1;ISP;Mon Feb 10 00:00:00 GMT 2003;0
LIS201902041;""04012019002040"";CROWN PRINCESS;9293399;2019-09-29 17:31;2019-09-29 05:43;Bermudas;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;PONTA DELGADA;BILBAO;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;ZCDM6;113561;0;288.63;8.8;BMBDA;PRINCESS CRUISES;;361;83977;13294;50;0;1;ISO;Sat Apr 01 00:00:00 GMT 2006;0
LIS201900238;""04012019000237"";MARINA;9438066;2019-09-29 17:50;2019-09-29 05:24;Ilhas Marshall;CRUZEIROS;ARENTHERN - AG NAVEG SOC UNIP LDA;CADIZ;LEIXOES;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62;211531178;ssantos@incargo.pt;V7SK2;66084;0;239.3;7.4;MHMAJ;OCEANIA CRUISES;;361;28485;8676;32.2;0;1;CS;Sat Jan 01 00:00:00 GMT 2011;0
LIS201902011;""04012019002010"";SKY VITA;9014949;2019-09-29 19:55;2019-09-25 07:25;Antigua e Barbuda;Carga Geral single deck;CONTROL UNION PORTUGAL LDA;LA PALLICE;LEIXOES;13 - CARGA;800_FUNDEADOURO MAR DA PALHA;Rua Industrial Alfredo da Silva, 14, Gabinete P, CP 5051;351212740205;portugal.agency@controlunion.com;V2PU8;2497;0;88.29;3.5;AGSJO;SAGITTARIUS SHIPPING CO.;;335;1547;4195;13.21;11;1;CS;Tue Jan 01 00:00:00 GMT 1991;0
LIS201902000;""04012019001999"";HERCULES J;9430193;2019-09-29 20:30;2019-09-29 06:36;Chipre;Porta-contentores;ONE SHIPPING, LDA;LEIXOES;ROTTERDAM;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Estrada Manuel Correia Lopes 682;351 931121675;bruno.oliveira@one-line.com;V2EQ4;10585;0;151.72;8.1;CYLMS;HERCULES J SCHIFFAHRTSGESELL;;310;0;17282;23.4;0;1;C69;Tue May 05 00:00:00 GMT 2009;0
LIS201902068;""04012019002067"";BAHIA TRES;9428671;2019-09-29 21:02;2019-09-29 10:55;Espanha;Tanque Petroleiro;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;SINES;SINES;14 - CARGA/DESCARGA;520 - EST.ASSIST.NAVAL PORTO LISBOA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;EADC;4969;0;99.8;6;ESSCT;MURELOIL;;101;1859;6920;18;0;1;CS;Mon Apr 30 00:00:00 GMT 2007;0
LIS201801365;""04012018001374"";PORTUGS SINES;8513754;2019-09-30 09:25;2018-07-07 00:13;Portugal;Rebocador;OREY COMERCIO NAVEGACAO,SA;SEVILLA;PORTIMAO;21 - ESTACIONAMENTO EM CAIS;125 - ECLUSA/TERMINAL DE PASSAGEIROS ROCHA;Rua Castilho , 14 – 4º;210958272;lisboa@orey-shipping.com;CSYI4;256;0;28.8;3;PTLIS;PORTUGS II - REBOQUES MARITIMOS SA;;431;76;179;9.05;0;5;CS;Wed Jan 01 00:00:00 GMT 1986;0
LIS201901897;""04012019001898"";GRANDE ARGENTINA;9198135;2019-09-30 16:29;2019-09-28 23:45;Gibraltar;Ro-Ro/Contentores;GRIMALDI PORTUGAL, LDA;CONAKRY;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua D. Luís I – Nº 19, 2º Esq.;213216300;accounting@grimaldi.pt;ZDJO2;56660;0;214;9.2;GIGIB;ACL INVEST AB;;338;0;26195;32.25;19;1;CS;Sun Apr 01 00:00:00 GMT 2001;1521
LIS201902058;""04012019002057"";LAURA S;9157868;2019-09-30 21:01;2019-09-29 21:53;Portugal;Porta-contentores;PMAR - Navegação Lda.;LEIXOES;PONTA DELGADA;18 - DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CQYK;5850;2835;119.65;7;PTM6E;GS Lines – Transportes Marítimos LDA;;310;0;6770.1;20.63;15;4;ISP;Sun Oct 01 00:00:00 GMT 1995;0
LIS201902063;""04012019002062"";CONMAR FJORD;9244192;2019-09-30 21:11;2019-09-30 06:15;Portugal;Carga Geral single deck;WEC LINES-IBERO PORTUGAL LDA;CASABLANCA;LEIXOES;18 - DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua do Progresso 471 3º  teste;213895541 ;Operations.Sines@wec-ibero.pt;VSZP7;6191;0;132.6;5.6;PTM6E;CONMAR SHIPPING GMBH & CO.;;335;3075;8081;19.2;18;1;ISP;Tue Oct 01 00:00:00 GMT 2002;0
LIS201902033;""04012019002032"";ELITE;9315018;2019-09-30 21:17;2019-09-29 19:17;Holanda;Misto - Carga geral / Contentores;WEC LINES-IBERO PORTUGAL LDA;SETUBAL;SETUBAL;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua do Progresso 471 3º  teste;213895541 ;Operations.Sines@wec-ibero.pt;PHDA;11662;0;149.14;8;NLHAR;ELITE SHIPPING B.V.;;339;0;13682;22.5;0;1;ISP;Wed Jun 01 00:00:00 GMT 2005;0
LIS201900240;""04012019000239"";CELEBRITY SILHOUETTE;9451094;2019-09-30 22:38;2019-09-30 09:16;Malta;CRUZEIROS;ARENTHERN - AG NAVEG SOC UNIP LDA;SOUTHAMPTON;SANTA CRUZ DE TENERIFE;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62;211531178;ssantos@incargo.pt;9HA2583;122210;0;315;8.6;MTMLA;CELEBRITY CRUISES;;361;88427;9500;36.8;0;1;CA;Sat Jul 23 00:00:00 GMT 2011;0
LIS201902002;""04012019002001"";BEATRIZ B;9448671;2019-10-01 01:06;2019-09-30 14:25;Chipre;Porta-contentores;BOLUDA LINES PORTUGAL, Sociedade Unipessoal, Lda;SANTA CRUZ DE TENERIFE;LEIXOES;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Alameda dos Oceanos, 25 escritorio nº 6;927735062;tomas.freire@boluda.com.es;5BUB4;12514;0;158;7.4;CYLMS;BOLUDA LINES;;310;5387;14292;23.76;0;1;CS;undefined;0
LIS201902069;""04012019002068"";NURI SONAY;9310202;2019-10-01 14:19;2019-10-01 04:25;Panama;Carga Geral multi deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;ISKENDERUN;SWANSEA;1 - ABASTECIMENTO DE COMBUSTIVEL;805_FUNDEADOURO QUADRO CENTRAL;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;TCPK9;9490;0;143.41;7.8;PAPTY;SONAY DENIZCILIK LTD STI;;336;0;12996;21.7;0;1;CS;undefined;0
LIS201901883;""04012019001884"";MARELLA DISCOVERY 2;9070620;2019-10-01 17:21;2019-10-01 06:45;Bahamas, Ilhas;CRUZEIROS;ARENTHERN - AG NAVEG SOC UNIP LDA;CADIZ;PORTIMAO;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62;211531178;ssantos@incargo.pt;C6SL5;69472;0;264.26;8.05;BSNAS;MARELLA CRUISES;;361;0;5200;32;24;1;CS;Sun Jan 01 00:00:00 GMT 1995;0
LIS201901845;""04012019001847"";ALBATROS;7304314;2019-10-01 18:01;2019-10-01 06:29;Bahamas, Ilhas;CRUZEIROS;GARLAND NAVEGACAO,LDA.;ARRECIFE DE LANZAROTE;BREMERHAVEN;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Estrada Manuel Correia Lopes nº 682;+351 21 444 81 70;ops.lis@garland.pt;C6CN4;28518;0;205.46;7.6;BSNAS;BERNHARD SCHULTE CRUISE SERVICES;;361;0;5123;25.2;18.5;1;C69;Thu Nov 01 00:00:00 GMT 1973;0
LIS201900241;""04012019000240"";VISION OF THE SEAS;9116876;2019-10-01 19:24;2019-09-30 13:41;Bahamas, Ilhas;CRUZEIROS;ARENTHERN - AG NAVEG SOC UNIP LDA;PONTA DELGADA;MALAGA;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62;211531178;ssantos@incargo.pt;C6SE8;78340;0;279;8;BSNAS;ROYAL CARIBBEAN INTERNATIONAL;;361;46263;5000;32.2;22;1;CA;Thu Jan 01 00:00:00 GMT 1998;0
LIS201902081;""04012019002080"";DANCE;9360972;2019-10-01 22:46;2019-10-01 15:25;Portugal;Porta-contentores;WEC LINES-IBERO PORTUGAL LDA;CASABLANCA;VIGO;1 - ABASTECIMENTO DE COMBUSTIVEL;805_FUNDEADOURO QUADRO CENTRAL;Rua do Progresso 471 3º  teste;213895541 ;Operations.Sines@wec-ibero.pt;CQBH;7112;0;125.85;6.5;PTM6E;FERNANDO MARITIME LIMITED;;310;3095;8600;21.7;18;1;ISP;Sun Jan 01 00:00:00 GMT 2006;801
LIS201902060;""04012019002059"";PANTONIO;9440576;2019-10-01 23:54;2019-09-29 10:36;Portugal;Porta-contentores;PMAR - Navegação Lda.;CANIÇAL;CANIÇAL;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CQEC7;7545;0;129.66;7;PTM6E;GS Lines – Transportes Marítimos LDA;;310;0;8153;20.6;0;1;CA;Mon Jan 01 00:00:00 GMT 2007;0
LIS201900242;""04012019000241"";SEVEN SEAS EXPLORER;9703150;2019-10-02 15:53;2019-10-02 06:29;Ilhas Marshall;CRUZEIROS;ARENTHERN - AG NAVEG SOC UNIP LDA;CADIZ;LEIXOES;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62;211531178;ssantos@incargo.pt;V7QK9;55254;0;223.74;7.2;MHMAJ;REGENT SEVEN SEAS CRUISES;;361;0;4960;31;0;1;CS;undefined;0
LIS201902084;""04012019002083"";VERA SKY;9031260;2019-10-02 16:13;2019-10-01 15:51;Vanuatu;Misto - Carga geral / Contentores;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;PORTO NOGARO;SETUBAL;13 - CARGA;300 - CAIS DO POÇO DO BISPO / TMPB;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;YJWC9;1970;0;88.3;1.5;VUVLI;KADIR COLAK DENIZCILIK TURIZM;;339;1080;3400;12.5;12;1;CA;Tue Jan 01 00:00:00 GMT 1991;158
LIS201901884;""04012019001885"";HAWK HUNTER;9439498;2019-10-02 17:45;2019-10-01 14:36;Belgica;Porta-contentores;MARMEDSA - AGENCIA MARITIMA, LDA;ALGECIRAS;LE HAVRE;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações;269869190;opsptlis@marmedsa.com;ONKG;41358;0;262.05;9.4;BEANR;CMB NV;;310;0;51744;32.2;0;1;CS;Thu Jan 01 00:00:00 GMT 2009;0
LIS201902043;""04012019002042"";ARKLOW MANOR;9440241;2019-10-02 19:28;2019-09-30 15:49;Irlanda;Carga Geral single deck;CINTIA NAVE-AFRET. MARITIMOS,LDA;CARINO;TILBURY;18 - DESCARGA;305 - TERM GRANEIS SILOPOR/BEATO;R. CARLOS MARDEL, Nº5 - 1º;218439002;cintia.nave@mail.telepac.pt;EIHC3;9758;0;136.47;6.2;IEARK;ARKLOW SHIPPING ULC;;335;0;14009;21;0;1;C69;Thu Jan 01 00:00:00 GMT 2009;0
LIS201902065;""04012019002064"";LEONIE P;9162667;2019-10-02 21:03;2019-10-02 05:23;Antigua e Barbuda;Porta-contentores;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;LEIXOES;MINDELO;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;V2OP5;9991;0;139.05;6.5;AGSJO;Reederei Stefan Patjens GmbH & Co. KG;;310;5208;13059;24.15;19;1;ISP;Wed Jan 01 00:00:00 GMT 1997;942
LIS201902066;""04012019002065"";WES NICOLE;9198604;2019-10-02 22:38;2019-09-29 05:17;Antigua e Barbuda;Carga Geral single deck;PINTO BASTO IV-SERVICOS MARITIMOS,LDA;SANTANDER;SEVILLA;13 - CARGA;300 - CAIS DO POÇO DO BISPO / TMPB;AV 24 DE JULHO 1-D;269862598;agency.sines@pintobasto.com;V2GU6;3037;0;89.87;4;AGSJO;WESSELS REEDEREI GMBH & CO KG;;335;1623;4250;15.2;14;1;CS;Mon Jan 01 00:00:00 GMT 2001;0
LIS201902049;""04012019002048"";OCEANLADY;9641364;2019-10-03 03:15;2019-09-29 07:49;Liberia;Graneleiro;OCIDENAVE-NAVEGACAO LDA;DOUALA;JORF LASFAR;13 - CARGA;800_FUNDEADOURO MAR DA PALHA;Estrada Manuel Correia Lopes nº 682;00351213461291;ops.lis@ocidenave.com;D5CQ6;33049;0;190;6.9;LRMLW;KARAVAS MARITIME LTD;;202;0;56816;32.26;0;1;C69;Tue Jan 01 00:00:00 GMT 2013;0
LIS201902076;""04012019002075"";PARNASSOS;9762376;2019-10-03 06:18;2019-10-02 18:55;Barbados;Graneleiro;MARMEDSA - AGENCIA MARITIMA, LDA;CHITTAGONG;BATON ROUGE, LA;1 - ABASTECIMENTO DE COMBUSTIVEL;805_FUNDEADOURO QUADRO CENTRAL;Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações;269869190;opsptlis@marmedsa.com;8PAL5;35752;0;199.98;12.92;BBBGI;Parnassos Navigation SA;;202;0;63505;32.283;0;1;CS;Tue Aug 01 00:00:00 GMT 2017;0
LIS201902054;""04012019002053"";GUANARTEME;9280134;2019-10-03 08:40;2019-09-27 16:52;Espanha;Tanque não discriminado;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;SINES;SINES;18 - DESCARGA;520 - EST.ASSIST.NAVAL PORTO LISBOA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;ECFV;2815;0;96.61;6;ESSCT;DISTRIBUIDORA MARITIMA PETROGAS, S.L.U.;;105;0;4222;14.2;0;3;C69;Thu Jan 01 00:00:00 GMT 2004;0
LIS201902061;""04012019002060"";BALTIC JASMINE;9181156;2019-10-03 13:08;2019-10-03 05:31;Liberia;Frigorífico;OREY COMERCIO NAVEGACAO,SA;ROTTERDAM;CAPETOWN;18 - DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua Castilho , 14 – 4º;210958272;lisboa@orey-shipping.com;D5CY5;9859;0;139.54;8.2;LRMLW;REALTEK OVERSEAS CORP;;331;0;10114;22.1;20;1;CS;Wed Apr 01 00:00:00 GMT 1998;0
LIS201902104;""04012019002103"";SNOW STAR;9142629;2019-10-03 14:48;2019-10-03 07:18;Holanda;Carga Geral single deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;TARANTO;SAUDA;1 - ABASTECIMENTO DE COMBUSTIVEL;535 - TERM COMB REPSOL/BANATICA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;PHQP;2904;0;89;6.8;NLDZL;ERIK THUN AB;;335;0;5398;13.4;0;1;CS;Mon Jan 01 00:00:00 GMT 1996;0
LIS201902087;""04012019002086"";STAR BREEZE;8807997;2019-10-03 16:48;2019-10-03 05:41;Bahamas, Ilhas;CRUZEIROS;PMS - PORTUGUESE MARIT AGENCY LDA;PALERMO;LEIXOES;27 - MOVIMENTO DE PASSAGEIROS;245 - TERMINAL DE CRUZEIROS DE LISBOA;Largo da Lagoa, 15 E;213405484;jprata@pmsagency.pt;C6FR4;9975;0;133.8;5;BSNAS;WINDSTAR CRUISES;;361;0;820;19;19;1;CA;Sun Jan 01 00:00:00 GMT 1989;0
LIS201901705;""04012019001707"";SAFMARINE NUBA;9356115;2019-10-03 19:13;2019-10-03 05:17;Hong-Kong;Porta-contentores;MAERSK PORTUGAL-AG TRANSP.INT.,LDA;LEIXOES;ALGECIRAS;18 - DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;AV.D.JOAO II Nº 1.16.05. L - 11º;218980022;pt.manifest@maersk.com;VRLA5;25904;0;210.54;10.45;HKHKG;MAERSK SHIPPING HONG KONG;;310;0;35144;29.8;0;1;ISP;Tue Jan 01 00:00:00 GMT 2008;0
LIS201902092;""04012019002091"";JOAN;9448877;2019-10-04 06:20;2019-10-03 09:57;Belgica;Tanque Gás Liquefeito;PINTO BASTO IV-SERVICOS MARITIMOS,LDA;DUNKERQUE;AVEIRO;50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8;505 - TERM COMB  OZ /PORTO BUCHOS;AV 24 DE JULHO 1-D;269862598;agency.sines@pintobasto.com;ONJY;3493;0;97.23;5.6;BEANR;EXMAR SMALL-SCALE LPG NV;;103;1048;4000;16.5;0;1;CS;Thu Jan 01 00:00:00 GMT 2009;0
LIS201902077;""04012019002076"";AEOLIAN LIGHT;9323053;2019-10-04 07:21;2019-10-03 18:52;Chipre;Graneleiro;MARMEDSA - AGENCIA MARITIMA, LDA;SAN CIPRIAN;PORT KAMSAR;1 - ABASTECIMENTO DE COMBUSTIVEL;805_FUNDEADOURO QUADRO CENTRAL;Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações;269869190;opsptlis@marmedsa.com;5BTB4;43151;0;228.99;12.21;CYLMS;Aeolian Light Maritime Ltd;;202;0;82014;32.298;0;1;CA;Mon Jan 01 00:00:00 GMT 2007;0
LIS201902096;""04012019002095"";SANTA MARIA MANUELA;5312628;2019-10-04 10:01;2019-10-02 11:59;Portugal;Não Discriminado;BENSAUDE-AGENTES DE NAVEGACAO LDA;FUNCHAL;MALAGA;25 - MISSAO CIENTIFICA, CULTURAL AUTORIZADA PELA APL;360 - CAIS DO ORIENTE;Praça Europa, nº2  Cais do Sodré;00351213243620 ;pedro.cardoso@bensaude.pt;CSKO;607;0;62.64;4.3;PTM6E;Recheio Cash & Carry, S.A.;;499;390;164;9.94;13;1;ISP;Mon May 10 00:00:00 GMT 1937;0
LIS201902062;""04012019002061"";ST. PETER;9437529;2019-10-04 17:58;2019-10-03 06:18;Bahamas, Ilhas;Graneleiro;OREY COMERCIO NAVEGACAO,SA;AVEIRO;ILHEUS, BA;1 - ABASTECIMENTO DE COMBUSTIVEL;805_FUNDEADOURO QUADRO CENTRAL;Rua Castilho , 14 – 4º;210958272;lisboa@orey-shipping.com;C6YR4;20748;0;179.9;9.7;BSNAS;ORISSA SHIPPING CO LTD;;202;0;32688;28.4;0;1;CS;Wed May 06 00:00:00 GMT 2009;0
LIS201902017;""04012019002016"";SAFMARINE NAKURU;9356103;2019-10-04 18:14;2019-10-03 14:53;Hong-Kong;Porta-contentores;MAERSK PORTUGAL-AG TRANSP.INT.,LDA;ALGECIRAS;LEIXOES;13 - CARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;AV.D.JOAO II Nº 1.16.05. L - 11º;218980022;pt.manifest@maersk.com;VRKZ8;25904;0;210.54;8.6;HKHKG;MAERSK SHIPPING HONG KONG;;310;0;35137;29.8;0;1;CS;undefined;0
LIS201902038;""04012019002037"";BRITANNIA;9614036;2019-10-04 18:50;2019-10-04 07:22;Reino Unido;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;SOUTHAMPTON;CADIZ;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;2HHG5;143730;0;329.82;8.5;GBSOU;P&O CRUISES;;361;0;11793;38.42;0;1;ISO;Sun Feb 15 00:00:00 GMT 2015;0
LIS201901846;""04012019001848"";ARTANIA;8201480;2019-10-04 19:04;2019-10-04 06:28;Bahamas, Ilhas;CRUZEIROS;GARLAND NAVEGACAO,LDA.;LE HAVRE;LEIXOES;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Estrada Manuel Correia Lopes nº 682;+351 21 444 81 70;ops.lis@garland.pt;C6CY5;44697;0;230.62;8;BSNAS;PHOENIX REISEN;;361;19744;4661;29.2;21.5;1;C69;Thu Oct 11 00:00:00 GMT 1984;0
LIS201902055;""04012019002054"";FURNAS;9164548;2019-10-04 19:13;2019-09-30 22:04;Portugal;Porta-contentores;BENSAUDE-AGENTES DE NAVEGACAO LDA;PONTA DELGADA;PONTA DELGADA;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Praça Europa, nº2  Cais do Sodré;00351213243620 ;pedro.cardoso@bensaude.pt;CSBK;4450;0;100.6;6.5;PTPDL;MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA;;310;2150;5555;18.8;0;4;CS;Mon Mar 01 00:00:00 GMT 1999;275
