 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201501092 ;" """"04012015001092"""" "; VELSERDIJK ;9346691; 2015-05-26 09:11 ; 2015-05-24 15:51 ; Holanda ; Carga Geral multi deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; CAEN ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; PBIC ;2984;0; 89.95 ; 6.45 ; NLGRQ ; Mastermind Shipmanagement Ltd ;;336;0;4450; 14.4 ;0;1; CA ; 2008-08-01 00:00:00.0 ;0
 LIS201501056 ;" """"04012015001056"""" "; BERLIN ;7904889; 2015-05-26 14:52 ; 2015-05-26 05:26 ; Malta ; CRUZEIROS ; GARLAND NAVEGACAO,LDA. ; VIGO ; MALAGA ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA2295 ;9570;0; 139.3 ;5; MTMLA ; FTI CRUISES ;;361;3542;1796; 17.5 ;17;1; CS ; 1980-01-01 00:00:00.0 ;0
 LIS201501047 ;" """"04012015001047"""" "; AZAMARA PURSUIT ;9210220; 2015-05-26 17:38 ; 2015-05-26 07:22 ; Malta ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; SOUTHAMPTON ; BONIFACIO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; 9HA4800 ;30277;0; 180.45 ; 5.95 ; MTMLA ; AZAMARA CLUB CRUISES ;;361;0;30277; 25.46 ;0;1; CS ; 2001-05-01 00:00:00.0 ;0
 LIS201501096 ;" """"04012015001096"""" "; LEVANT HORIZON ;9126467; 2015-05-26 18:48 ; 2015-05-25 06:43 ; Panama ; Misto - Carga geral / Contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; LEIXOES ; PONTA DELGADA ; 18 - DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; 3FML3 ;5712;0; 122.55 ;6; PAPTY ; LEVANT MARINE GROUP SA ;;339;2649;6917;19;0;1; ISP ; 1996-01-01 00:00:00.0 ;0
 LIS201501077 ;" """"04012015001077"""" "; CONMAR HAWK ;9244207; 2015-05-26 19:38 ; 2015-05-26 05:33 ; Reino Unido ; Porta-contentores ; K LINE (PORTUGAL) AGENTES NAVEGACAOSA ; LEIXOES ; GIJON ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes, nº 682 Conceição da Abóboda ;; kline.lis@klineportugal.com ; VQGH9 ;6191;0; 132.54 ; 6.7 ; GBLON ; CONMAR SHIPPING GMBH & CO. ;;310;3075;8000; 19.2 ;18;1; CS ; 2002-01-01 00:00:00.0 ;0
 LIS201501099 ;" """"04012015001099"""" "; LUMEN ;9136125; 2015-05-26 20:11 ; 2015-05-24 05:38 ; Antigua e Barbuda ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; HUELVA ; ALMERIA ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2QS5 ;2848;0; 90.46 ;5; AGSJO ; Atrica-Marine Ltd ;;339;1601;4300; 13.2 ;12;1; CA ; 1995-03-01 00:00:00.0 ;0
 LIS201500971 ;" """"04012015000971"""" "; FRITZ REUTER ;9357872; 2015-05-26 20:25 ; 2015-05-26 06:16 ; Liberia ; Porta-contentores ; VESSELMAR - AGENCIA NAVEGACAO LDA ; HALIFAX, NS ; VALENCIA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ;;;; A8JE9 ;18480;0; 176.84 ; 10.4 ; LRMLW ; NORDDEUTSCHE REEDEREI SCHULDT ;;310;10277;23732; 27.4 ;0;1; CS ; 2006-01-01 00:00:00.0 ;1732
 LIS201501109 ;" """"04012015001109"""" "; KIMBERLY  C ;9558050; 2015-05-26 21:00 ; 2015-05-25 21:19 ; Reino Unido ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SANTA CRUZ DE TENERIFE ; NANTES ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 2EIQ9 ;4151;0; 106.07 ; 5.8 ; GBCOW ; CARISBROOKE SHIPPING LTD ;;335;0;6750; 15.5 ;0;1; CS ; 2011-06-04 00:00:00.0 ;0
 LIS201501067 ;" """"04012015001067"""" "; HONG FU ;9548550; 2015-05-26 23:03 ; 2015-05-19 05:40 ; Hong-Kong ; Graneleiro ; OREY COMERCIO NAVEGACAO,SA ; ALTO  MAR ; ITACOATIARA ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; VRFX7 ;40896;0;225; 11.5 ; HKHKG ; MARIENVOY SHIPPING LTD ;;202;0;76402; 32.5 ;0;1; CS ; 2009-01-01 00:00:00.0 ;0
 LIS201501095 ;" """"04012015001095"""" "; INSULAR ;9150420; 2015-05-27 00:17 ; 2015-05-24 16:25 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSDD ;5599;0; 119.8 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;2679;6700;20;0;4; CS ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201501097 ;" """"04012015001097"""" "; HEIDELBERG EXPRESS ;8711370; 2015-05-27 00:27 ; 2015-05-26 14:44 ; Bermudas ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; MONTREAL, QU ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; ZCEG5 ;35919;0;235; 9.5 ; BMBDA ; HAPAG-LOYD AG ;;310;0;45983; 32.3 ; 20.5 ;1;; 1989-01-01 00:00:00.0 ;2803
 LIS201501086 ;" """"04012015001086"""" "; NORDIC DIANA ;9116010; 2015-05-27 16:49 ; 2015-05-23 14:15 ; Holanda ; Misto - Carga geral / Contentores ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; FIGUEIRA DA FOZ ; GLASGOW ; 18 - DESCARGA ; 290 - CAIS DO BEATO / TMB ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; PDRF ;2774;0; 89.8 ; 5.6 ; NLDZL ; FLINTER DIANA B.V. ;;339;0;4180; 13.6 ;13;1; CS ; undefined ;0
 LIS201501116 ;" """"04012015001116"""" "; COSTA FORTUNA ;9239783; 2015-05-27 19:04 ; 2015-05-27 07:13 ; Italia ; CRUZEIROS ; OREY COMERCIO NAVEGACAO,SA ; LEIXOES ; CADIZ ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; IBNY ;102587;0; 272.2 ; 8.3 ; ITGOA ; COSTA CRUISES ;;361;74481;9710; 35.5 ;22;1; ISO ; 2003-11-01 00:00:00.0 ;0
 LIS201501124 ;" """"04012015001124"""" "; NIVARIA ;9297163; 2015-05-27 19:10 ; 2015-05-27 08:20 ; Espanha ; Tanque Químico ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECHI ;2815;0; 96.82 ;6; ESSCT ; DISTRIBUIDORA MARITIMA PETROGAS  , S.L.U. ;;102;1183;4250; 14.2 ;0;1; CA ; undefined ;0
 LIS201501102 ;" """"04012015001102"""" "; HELEN ANNA ;9582867; 2015-05-27 19:16 ; 2015-05-26 18:53 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; DORDRECHT ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2FD3 ;2452;0; 87.84 ; 5.3 ; AGSJO ; HELEN ANNA SCHIFFAHRTS GMBH ;;335;1369;3650; 12.8 ;0;1; CA ; 2010-11-22 00:00:00.0 ;0
 LIS201501061 ;" """"04012015001130"""" "; QUEEN ISABELLA ;8908569; 2015-05-27 19:18 ; 2015-05-26 20:44 ; Liberia ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; ARZEW ; HUELVA ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 710 - TERM GRANEIS ALKION/BARREIRO ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; A8IE2 ;7955;0; 131.35 ; 7.5 ; LRMLW ; GASCHEM ICE GMBH & CO KG ;;103;3144;12217;20;0;1; CS ; 1996-01-01 00:00:00.0 ;0
 LIS201501107 ;" """"04012015001107"""" "; ZEYNALABDIN TAGIYEV ;9356957; 2015-05-27 20:53 ; 2015-05-26 22:36 ; Malta ; Carga Geral single deck ; JAMES RAWES NAVEGACAO LDA ; ALTO  MAR ; LA PALLICE ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; 9HLD8 ;5684;0; 139.63 ; 4.77 ; MTMLA ; PALMALI SHIPPING & AGENCY ;;335;0;6970; 16.5 ;0;1; CA ; 2006-05-02 00:00:00.0 ;0
 LIS201500949 ;" """"04012015000950"""" "; SARA ;8814861; 2015-05-28 11:26 ; 2015-05-06 14:51 ; Malta ; Tanque não discriminado ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; ALTO  MAR ; GIBRALTAR ; 28 - REPARAÇÃO PROGRAMADA EM ESTALEIRO ; 165 - ESTALEIRO NAVAL DA ROCHA ; Praça Europa, nº2  Cais do Sodré ;3,51E+11; pedro.cardoso@bensaude.pt ; 9HEN9 ;4156;0; 111.23 ;6; MTMLA ; Aegean Bunkering Services Inc ;;105;0;6608;17;0;1; ISP ; 1990-01-01 00:00:00.0 ;0
 LIS201501111 ;" """"04012015001111"""" "; JAMILA ;9477359; 2015-05-28 15:07 ; 2015-05-27 15:21 ; Liberia ; Porta-contentores ; CMA CGM PORTUGAL - AGENTES DENAVEGAÇÃO, SA ; CASABLANCA ; LE HAVRE ; 13 - CARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Cais das Oficinas, Edificio 114, Rocha Conde d’Óbidos ;213256220; lca.jsantos@cma-cgm.com ; A8RO7 ;16137;0; 161.3 ;8; LRMLW ; JAMILA SCHIFFAHRTS ;;310;0;17152;25;0;1; CA ; undefined ;0
 LIS201501089 ;" """"04012015001089"""" "; MAERSK NEWPORT ;9356127; 2015-05-28 17:02 ; 2015-05-27 14:30 ; Dinamarca ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; OZDJ2 ;25888;0; 210.54 ;75; DKCPH ; A. P. MOELLER -MAERSK A/S ;;310;0;35483; 29.8 ;0;1; CS ; 2008-01-01 00:00:00.0 ;0
 LIS201501088 ;" """"04012015001088"""" "; UTE OLTMANN ;9153408; 2015-05-29 06:08 ; 2015-05-28 11:50 ; Alemanha ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; LEIXOES ; 13 - CARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; DGZO ;25359;0; 207.4 ;9; DEHAM ; Oltmann Schiffahrts ;;310;12733;33964; 29.8 ;0;1; CS ; 1998-04-28 00:00:00.0 ;2470
 LIS201500192 ;" """"04012015000193"""" "; OCEAN MAJESTY ;6602898; 2015-05-29 13:47 ; 2015-05-29 00:48 ; Portugal ; CRUZEIROS ; TONDA SHIPMANAGEMENT – Gestão de Navios e Agência de Navegação, Lda ; VIGO ; SEVILLA ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ;;;; CQSC ;10417;0; 130.64 ; 6.4 ; PTZFM ; MAJESTIC INTERNATIONAL CRUISES ;;361;1189;1031; 19.2 ;20;1; CS ; 1966-01-01 00:00:00.0 ;0
 LIS201501130 ;" """"04012015001131"""" "; MAI LEHMANN ;9196175; 2015-05-29 14:00 ; 2015-05-27 21:40 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; FIGUEIRA DA FOZ ; FALKENBERG ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2FU9 ;2774;0; 90.44 ; 5.7 ; AGSJO ; MAI LEHMANN SCHIFFAHRTS GMBH ;;335;1548;4135; 13.6 ;0;1; CS ; 1999-05-19 00:00:00.0 ;0
 LIS201501013 ;" """"04012015001013"""" "; SEASPAN HAMBURG ;9224300; 2015-05-29 16:31 ; 2015-05-28 21:47 ; Hong-Kong ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; TANGER MED ; CARTAGENA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; VRBH6  ;39941;0;260; 10.5 ; HKHKG ; Hapag Lloyd AG ;;310;0;50790;32;0;1; CS ; undefined ;0
 LIS201501119 ;" """"04012015001119"""" "; SILVER CLOUD ;8903923; 2015-05-29 18:01 ; 2015-05-28 06:04 ; Bahamas, Ilhas ; CRUZEIROS ; SOCIEDADE COMERCIAL COTANDRE LDA ; LEIXOES ; PORTIMAO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ;;;; C6MQ5 ;16927;0; 155.81 ;5; BSNAS ; SILVERSEA CRUISES ;;361;5302;1564; 21.42 ;18;1; CA ; 1994-01-01 00:00:00.0 ;0
 LIS201501128 ;" """"04012015001128"""" "; ALANA ;9297589; 2015-05-29 19:30 ; 2015-05-28 23:03 ; Portugal ; Misto - Carga geral / Contentores ; IBERO LINHAS TRANSPORTES LDA ; LEIXOES ; SETUBAL ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; RUA 2 EDIF. VERDE, 2º ESQ ;3,51E+11; paula.alves@lisboa.iberolinhas.pt ; CQIH ;11662;0; 149.14 ; 6.8 ; PTFNC ; PETER DOHLE SCHIFFAHRTS - KG ;;339;0;13711; 22.5 ;0;1; CS ; 2004-01-01 00:00:00.0 ;0
 LIS201501136 ;" """"04012015001137"""" "; FRISIAN OCEAN ;9385922; 2015-05-29 20:29 ; 2015-05-29 05:37 ; Holanda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; LIEPAJA ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; PCFY ;5887;0; 128.46 ; 7.1 ; NLSNK ; NEWTIDE CHARTERING B V ;;335;0;8052; 15.8 ;0;1; CS ; 2011-08-12 00:00:00.0 ;0
 LIS201501117 ;" """"04012015001117"""" "; MARIA DA PAZ ;9150432; 2015-05-29 21:11 ; 2015-05-27 05:32 ; Antigua e Barbuda ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PONTA DELGADA ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSAJ ;3978;0; 100.6 ;6; AGSJO ;" MS "" MARIA DA PAZ "" SCHIFFFAHRTS GMBH & CO. KG ";;310;0;4969; 16.5 ;0;1; CS ; 1999-12-01 00:00:00.0 ;0
 LIS201501118 ;" """"04012015001118"""" "; CORVO ;9381275; 2015-05-30 00:50 ; 2015-05-28 05:09 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51E+11; pedro.cardoso@bensaude.pt ; CSBH ;7064;0; 119.9 ;7; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;0;9000;20;16;1; CS ; 2007-01-23 00:00:00.0 ;410
 LIS201501093 ;" """"04012015001093"""" "; FRISIA HELSINKI ;9299044; 2015-05-30 02:08 ; 2015-05-29 16:01 ; Liberia ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; ANTWERPEN ; ABIDJAN ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; A8ME6 ;25406;0;208;10; LRMLW ; HAPAG-LLOYD ;;310;0;33750;30;0;1; CS ; 2005-01-01 00:00:00.0 ;0
 LIS201501040 ;" """"04012015001040"""" "; ESPERANZA N ;9339868; 2015-05-30 09:40 ; 2015-05-29 05:55 ; Chipre ; Porta-contentores ; CMA CGM PORTUGAL - AGENTES DENAVEGAÇÃO, SA ; LEIXOES ; TANGER MED ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Cais das Oficinas, Edificio 114, Rocha Conde d’Óbidos ;213256220; lca.jsantos@cma-cgm.com ; 5BXV3 ;23633;0; 190.94 ;9; CYLMS ; LETO SHIPPING CORPORATION ;;310;0;27155; 28.5 ;0;1; CA ; undefined ;0
 LIS201501103 ;" """"04012015001103"""" "; NILEDUTCH IMPALA ;9241451; 2015-05-30 15:25 ; 2015-05-29 07:21 ; Chipre ; Porta-contentores ; MARMEDSA - AGENCIA MARITIMA, LDA ; ABIDJAN ; LEIXOES ; 13 - CARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; P3MU9 ;25407;0; 207.3 ; 10.1 ; CYLMS ;" SCHIFFFAHRTSGESELLSCHAFT MS ""ATLANTIC"" MBH & CO. KG ";;310;12733;33853; 29.8 ;0;1; CA ; 2003-01-01 00:00:00.0 ;0
 LIS201501147 ;" """"04012015001148"""" "; PACIFIC VENUS ;9243253; 2015-05-30 15:53 ; 2015-05-29 12:10 ; Panama ; Graneleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; BISSAU ; WARRENPOINT ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 3EAF8 ;11403;0; 137.9 ; 5.02 ; PAPTY ; ELITE STEAMSHIP SA ;;202;0;18712;25;0;1; DS ; 2001-01-25 00:00:00.0 ;0
 LIS201501114 ;" """"04012015001114"""" "; SADAN BAYRAKTAR ;9237149; 2015-05-30 16:11 ; 2015-05-28 13:10 ; Turquia ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CANIÇAL ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; TCRB ;5886;0; 118.4 ;6; TRIST ; SAY DENIZCILIK SANAYI ;;310;0;8080; 18.4 ;0;1; CA ; Tue Oct 02 00:00:00 GMT 2001 ;0
 LIS201501129 ;" """"04012015001129"""" "; SIRENA ;9187899; 2015-05-30 16:39 ; 2015-05-30 05:26 ; Ilhas Marshall ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; ROUEN ; MALAGA ; 33 - TURISMO ; 100 - CAIS AV. DE ALCANTARA/TERMINAL PASSAGEIROS ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; V7RX6 ;30277;0;181;6; MHMAJ ; OCEANIA CRUISES ;;361;11450;2700; 25.5 ;18;1; CA ; 1999-06-01 00:00:00.0 ;0
 LIS201501100 ;" """"04012015001100"""" "; SEVEN SEAS VOYAGER ;9247144; 2015-05-30 18:34 ; 2015-05-29 10:59 ; Bahamas, Ilhas ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; LEIXOES ; CADIZ ; 33 - TURISMO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; C6SW3 ;42363;0; 206.5 ; 7.1 ; BSNAS ; REGENT SEVEN SEAS CRUISES ;;361;15525;5400; 28.8 ;0;1; CA ; 2003-01-01 00:00:00.0 ;0
 LIS201501113 ;" """"04012015001113"""" "; HANSEATIC ;9000168; 2015-05-30 19:08 ; 2015-05-30 05:55 ; Bahamas, Ilhas ; CRUZEIROS ; BURMESTER & STUVE - NAVEGACAO SA ; VIANA DO CASTELO ; VILA DO PORTO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. D. Pedro I, Lote A - Loja B ; 229 980 566 ; oburmester@burmester-stuve.pt ; C6KA9 ;8378;0; 122.73 ;5; BSNAS ; HAPAG LLOYD CRUISES ;;361;2554;1177;18;14;1; ISO ; 1991-01-01 00:00:00.0 ;0
 LIS201501139 ;" """"04012015001140"""" "; FAABORG ;9192648; 2015-05-31 00:58 ; 2015-05-28 08:19 ; Antigua e Barbuda ; Misto - Carga geral / Contentores ; SUPERMARITIME PORTUGAL-ACT.MAR.,LDA ; SAO TOME ; CEUTA ; 13 - CARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Av Visconde Valmor 35 R/ C Dto ;217817360; supermaritime@supermaritime.pt ; V2BN6 ;2546;0; 86.55 ; 3.6 ; AGSJO ; BBC CHARTERING& LOGISTIC GMBH ;;339;0;3480; 13.02 ; 11.5 ;1; CS ; 2004-03-04 00:00:00.0 ;0
 LIS201501138 ;" """"04012015001139"""" "; FUNCHALENSE 5 ;9388390; 2015-05-31 01:00 ; 2015-05-30 06:28 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSKN ;7580;0; 126.87 ;7; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;3586;8450; 20.4 ; 18.5 ;4; CA ; Fri Jan 01 00:00:00 GMT 2010 ;724
 LIS201501070 ;" """"04012015001070"""" "; MSC MIRA ;9213583; 2015-05-31 02:01 ; 2015-05-30 14:47 ; Luxemburgo ; Porta-contentores ; MEDITERRANEAN SHIPPING CO.(PORT) SA ; SINES ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Avª Arqto Fernando Távora, 1190 ;210732776; PT083-OPSLIS@msc.com ; LXME ;66289;0; 277.3 ;11; LULUX ; ER SCHIFFAHRT GMBH & CIE KG ;;310;0;67564;40;0;1; ISO ; 2000-01-01 00:00:00.0 ;0
 LIS201501105 ;" """"04012015001105"""" "; VENTURA ;9333175; 2015-05-31 16:10 ; 2015-05-31 05:55 ; Bermudas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; GIBRALTAR ; VIGO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ZCDT2 ;116017;0; 288.6 ; 8.5 ; BMBDA ; P&O CRUISES ;;361;85255;8044; 35.98 ;0;1; CA ; 2008-03-01 00:00:00.0 ;0
 LIS201501137 ;" """"04012015001138"""" "; MUGAN ;9575333; 2015-05-31 17:09 ; 2015-05-30 06:08 ; Malta ; Tanque Químico ; CINTIA NAVE-AFRET. MARITIMOS,LDA ; ALTO  MAR ; BALTCHIK ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; R. CARLOS MARDEL, Nº5 - 1º ;218439002; cintia.nave@mail.telepac.pt ; 9HA2962 ;4684;0; 139.95 ; 5.5 ; MTMLA ; PALMALI SHIPPING & AGENCY ;;102;0;7114; 16.6 ; 10.5 ;1; ISP ; 2012-02-02 00:00:00.0 ;0
 LIS201501155 ;" """"04012015001156"""" "; WEC VERMEER ;9237371; 2015-05-31 18:06 ; 2015-05-31 00:38 ; Chipre ; Misto - Carga geral / Contentores ; IBERO LINHAS TRANSPORTES LDA ; LEIXOES ; SINES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; RUA 2 EDIF. VERDE, 2º ESQ ;3,51E+11; paula.alves@lisboa.iberolinhas.pt ; 5BLR3 ;8583;0; 134.44 ;7; CYLMS ; HOLLAND MAAS SCHEEPVAART BEHHER II BV ;;339;0;11391; 22.75 ;0;1; ISP ; 2001-11-01 00:00:00.0 ;868
