Processo;Contramarca;Navio;IMO;ATD;ATA;Bandeira;Tipo Navio;Agente Navegacao;Porto Seguinte;Porto Procedente;Motivo Escala;Local Atribuido;Morada Agente;Telefone Agente;Email Agente;Indicativo Chamada;GT;TAL;Comprimento;Calado Maximo;Porto Registo;Armador;Nome Anterior;Tipo;TAB;DWT;Boca Sinal;Velocidade Maxima;Tipo Trafego;Certificado Verde;Data Construcao;Capacidade Teus
LIS201900766;""04012019000767"";JOHN-PAUL K.;9198642;2019-04-12 21:43;2019-04-11 05:53;Holanda;Carga Geral single deck;OCIDENAVE-NAVEGACAO LDA;PORTO DESCONHECIDO;HAMBURG;18 - DESCARGA;290 - CAIS DO BEATO / TMB;Estrada Manuel Correia Lopes nº 682;00351213461291;ops.lis@ocidenave.com;PBHY;3037;0;90.25;5.6;NLDZL;FLAGSHIP MGMT CO BV;;335;1503;4247;15.2;13;1;CA;Mon Jul 22 00:00:00 GMT 2002;325
LIS201900800;""04012019000801"";PINDO;9381380;2019-04-12 21:48;2019-04-12 06:03;Portugal;Carga Geral single deck;PINTO BASTO IV-SERVICOS MARITIMOS,LDA;JORF LASFAR;CASTELLON DE LA PLANA;18 - DESCARGA;300 - CAIS DO POÇO DO BISPO / TMPB;AV 24 DE JULHO 1-D;269862598;agency.sines@pintobasto.com;CQAH4;5040;0;119.98;6.5;PTM6E;SICAR NAVIERA SL;;335;0;7750;15.2;0;1;CS;Sat Jan 26 00:00:00 GMT 2008;390
LIS201900803;""04012019000804"";SAPPHIRE PRINCESS ;9228186;2019-04-12 22:52;2019-04-12 10:28;Reino Unido;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;BILBAO;GIBRALTAR;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;2HFZ6;115875;0;290;8.5;GBLON;PRINCESS CRUISES;;361;0;14601;37.5;0;1;ISO;Thu Jan 01 00:00:00 GMT 2004;0
LIS201900776;""04012019000777"";INSULAR;9150420;2019-04-12 22:57;2019-04-08 18:16;Portugal;Porta-contentores;PMAR - Navegação Lda.;PONTA DELGADA;PONTA DELGADA;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CSDD;5599;0;119.8;6;PTM6E;GS Lines – Transportes Marítimos LDA;;310;2679;6700;20;0;4;ISP;Thu Jan 01 00:00:00 GMT 1998;0
LIS201900725;""04012019000726"";AMERA;8700280;2019-04-12 23:41;2019-04-12 04:58;Bahamas, Ilhas;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;CADIZ;PORTIMAO;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;C6EA7;39051;0;204;7.2;BSNAS;HOLLAND AMERICA LINE (CARNIVAL);;361;0;6150;28.9;0;1;CA;Fri Jan 01 00:00:00 GMT 1988;0
LIS201900769;""04012019000770"";CORVO;9381275;2019-04-13 00:46;2019-04-08 16:17;Portugal;Porta-contentores;BENSAUDE-AGENTES DE NAVEGACAO LDA;PONTA DELGADA;PONTA DELGADA;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Praça Europa, nº2  Cais do Sodré;00351213243620 ;pedro.cardoso@bensaude.pt;CSBH;7064;0;119.9;7;PTPDL;MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA;;310;0;9000;20;16;1;CS;Tue Jan 23 00:00:00 GMT 2007;410
LIS201900814;""04012019000815"";MANISA EMY;9421063;2019-04-13 02:25;2019-04-11 11:52;Holanda;Carga Geral single deck;OCIDENAVE-NAVEGACAO LDA;Dunkirk;SAFI;13 - CARGA;300 - CAIS DO POÇO DO BISPO / TMPB;Estrada Manuel Correia Lopes nº 682;00351213461291;ops.lis@ocidenave.com;PBYR;5598;0;108.24;4;NLDZL;WAGENBORG SHIPPING BV;;335;2882;8101;18.2;0;1;CS;Tue May 06 00:00:00 GMT 2008;0
LIS201900795;""04012019000796"";SULTAN MOULAY ISMAIL;2224325;2019-04-13 16:16;2019-04-12 14:19;Marrocos;Guerra;OREY COMERCIO NAVEGACAO,SA;ALTO  MAR;ALTO  MAR;35 - VISITA OFICIAL NAVIO DE GUERRA ESTRANGEIRO;120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS;Rua Castilho , 14 – 4º;210958272;lisboa@orey-shipping.com;CNLG;2577;0;98;4;MACAS;000000000.0000;;981;0;2075;13.02;0;1;;undefined;0
LIS201900796;""04012019000797"";MSC POESIA;9387073;2019-04-13 17:36;2019-04-13 06:03;Panama;CRUZEIROS;MEDITERRANEAN SHIPPING CO.(PORT) SA;VIGO;FUNCHAL;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Avª Arqto Fernando Távora, 1190;210732776;PT083-OPSLIS@msc.com;3EPL4;92627;0;293.8;8.6;PAPTY;MSC CRUISES;;361;0;10561;32.2;0;1;C69;Tue Mar 04 00:00:00 GMT 2008;0
LIS201900737;""04012019000738"";L'AUSTRAL;9502518;2019-04-13 19:56;2019-04-13 06:27;França;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;LEIXOES;FUNCHAL;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;FLTU;10944;0;142.1;4.8;WFMAU;PONANT CRUISES;;361;0;1441;20;0;1;CS;Wed Sep 01 00:00:00 GMT 2010;0
LIS201900770;""04012019000771"";GUANARTEME;9280134;2019-04-13 20:55;2019-04-06 03:08;Espanha;Tanque não discriminado;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;SINES;SETUBAL;21 - ESTACIONAMENTO EM CAIS;800_FUNDEADOURO MAR DA PALHA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;ECFV;2815;0;96.61;6;ESSCT;DISTRIBUIDORA MARITIMA PETROGAS, S.L.U.;;105;0;4222;14.2;0;3;C69;Thu Jan 01 00:00:00 GMT 2004;0
LIS201900623;""04012019000623"";PHOENIX J;9504047;2019-04-13 22:02;2019-04-12 11:14;Antigua e Barbuda;Porta-contentores;ONE SHIPPING, LDA;LEIXOES;ROTTERDAM;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Estrada Manuel Correia Lopes 682;351 931121675;bruno.oliveira@one-line.com;V2FE2;10585;0;151.72;7;AGSJO;MS " PHOENIX J"  SHIPPING;;310;0;12883;23.4;0;1;C69;Tue Jan 01 00:00:00 GMT 2008;0
LIS201900617;""04012019000617"";HANSA RENDSBURG;9155377;2019-04-13 22:57;2019-04-13 10:36;Liberia;Porta-contentores;HAPAG-LLOYD PORTUGAL, LDA;TANGER MED;DUNKERQUE;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações;0049403001-0;info.de@hlag.com;A8CF4;18335;0;175.58;8.95;LRMLW;HANSA RENDSBURG MBH & CO KG;;310;0;23992;27.4;0;1;CS;Fri May 05 00:00:00 GMT 2000;0
LIS201900818;""04012019000819"";FUNCHALENSE 5;9388390;2019-04-14 00:54;2019-04-13 10:41;Portugal;Porta-contentores;PMAR - Navegação Lda.;CANIÇAL;LEIXOES;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CSKN;7580;0;126.87;6;PTM6E;GS Lines – Transportes Marítimos LDA;;310;3586;8450;20.4;18.5;4;CS;Fri Jan 01 00:00:00 GMT 2010;724
LIS201900678;""04012019000679"";JPO ARIES;9220328;2019-04-14 01:43;2019-04-12 15:30;Portugal;Porta-contentores;OCIDENAVE-NAVEGACAO LDA;HALIFAX, NS;VALENCIA;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Estrada Manuel Correia Lopes nº 682;00351213461291;ops.lis@ocidenave.com;CQHF;25361;0;207.33;10;PTM6E;RAM SHIPPING COMPANY LIMITED;;310;0;33937;29.8;0;1;CS;Mon Jan 01 00:00:00 GMT 2001;0
LIS201900615;""04012019000615"";HANSA EUROPE;9459412;2019-04-14 18:21;2019-04-13 05:34;Liberia;Porta-contentores;MARMEDSA - AGENCIA MARITIMA, LDA;ALGECIRAS;ANTWERPEN;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações;269869190;opsptlis@marmedsa.com;D5RG3;38388;0;239.47;11;LRMLW;2ND HANSA EUROPE SHIPPING CORPORATION;;310;0;47266;32.2;0;1;CS;Sun Jan 01 00:00:00 GMT 2012;0
LIS201900810;""04012019000811"";WIND STAR;8420878;2019-04-14 18:55;2019-04-13 13:08;Bahamas, Ilhas;CRUZEIROS;PMS - PORTUGUESE MARIT AGENCY LDA;TANGER MED;BRIDGETOWN;27 - MOVIMENTO DE PASSAGEIROS;245 - TERMINAL DE CRUZEIROS DE LISBOA;Largo da Lagoa, 15 E;213405484;jprata@pmsagency.pt;C6CA9;5703;0;134.02;5;BSNAS;WINDSTAR CRUISES;;361;1710;922;19.61;11;1;CS;Wed Jan 01 00:00:00 GMT 1986;0
LIS201900802;""04012019000803"";MIDNATSOL;9247728;2019-04-14 21:12;2019-04-14 06:50;Noruega;CRUZEIROS;OREY COMERCIO NAVEGACAO,SA;PONTA DELGADA;SAN SEBASTIAN DE LA GOMERA;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Rua Castilho , 14 – 4º;210958272;lisboa@orey-shipping.com;LMDH;16151;0;135.75;8;NOTOS;HURTIGRUTEN;;361;0;1184;21.5;18;1;CS;Wed Jan 01 00:00:00 GMT 2003;0
LIS201900792;""04012019000793"";CONMAR FJORD;9244192;2019-04-14 23:34;2019-04-14 09:36;Portugal;Carga Geral single deck;WEC LINES-IBERO PORTUGAL LDA;CASABLANCA;LEIXOES;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua do Progresso 471 3º  teste;213895541 ;Operations.Sines@wec-ibero.pt;VSZP7;6191;0;132.6;5.6;PTM6E;CONMAR SHIPPING GMBH & CO.;;335;3075;8081;19.2;18;1;ISP;Tue Oct 01 00:00:00 GMT 2002;0
LIS201900811;""04012019000812"";BAHIA TRES;9428671;2019-04-15 04:15;2019-04-12 07:30;Espanha;Tanque Petroleiro;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;SINES;SINES;18 - DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;EADC;4969;0;99.8;6;ESSCT;MURELOIL;;101;1859;6920;18;0;1;CS;Mon Apr 30 00:00:00 GMT 2007;0
LIS201900812;""04012019000813"";APOLLO;9234628;2019-04-15 08:41;2019-04-13 20:18;Reino Unido;Tanque Petroleiro;ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A.;ALTO  MAR;LEIXOES;18 - DESCARGA;710 - TERM GRANEIS ALKION/BARREIRO;Rua Castilho , 14 – 4º;897979899;sines@atlantic-susofretre.pt;ZDFS2;16914;0;167.67;8.1;GIGIB;Carl Buttner GmbH & Co KG;;101;0;23998;26.4;0;1;C69;Thu Aug 01 00:00:00 GMT 2002;0
LIS201900773;""04012019000774"";SANTA MARIA MANUELA;5312628;2019-04-15 10:33;2019-04-09 11:08;Portugal;Não Discriminado;BENSAUDE-AGENTES DE NAVEGACAO LDA;CASCAIS;CASCAIS;25 - MISSAO CIENTIFICA, CULTURAL AUTORIZADA PELA APL;360 - CAIS DO ORIENTE;Praça Europa, nº2  Cais do Sodré;00351213243620 ;pedro.cardoso@bensaude.pt;CSKO;607;0;62.64;4.5;PTM6E;Recheio Cash & Carry, S.A.;;499;390;164;9.94;13;1;ISP;Mon May 10 00:00:00 GMT 1937;0
LIS201900789;""04012019000790"";ELITE;9315018;2019-04-15 15:28;2019-04-14 14:00;Holanda;Misto - Carga geral / Contentores;WEC LINES-IBERO PORTUGAL LDA;SETUBAL;SETUBAL;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Rua do Progresso 471 3º  teste;213895541 ;Operations.Sines@wec-ibero.pt;PHDA;11662;0;149.14;6.8;NLHAR;ELITE SHIPPING B.V.;;339;0;13682;22.5;0;1;ISP;Wed Jun 01 00:00:00 GMT 2005;0
LIS201900820;""04012019000821"";BRAEMAR;9000699;2019-04-15 17:18;2019-04-15 07:44;Bahamas, Ilhas;CRUZEIROS;WILHELMSEN SHIPS SERVICE PORTUGAL, S.A.;SOUTHAMPTON;CADIZ;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;R.FRADESSO DA SILVEIRA, 2 - 2ºA;213 210 900;wss.lisbon@wilhelmsen.com;C6SY7;24344;0;195.92;7.5;BSNAS;FRED OLSEN;;361;10164;1800;22.5;19;1;CS;Wed Jan 01 00:00:00 GMT 1992;0
LIS201900728;""04012019000729"";BEATRIZ B;9448671;2019-04-15 21:15;2019-04-15 14:42;Chipre;Porta-contentores;BOLUDA LINES PORTUGAL, Sociedade Unipessoal, Lda;SANTA CRUZ DE TENERIFE;LEIXOES;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Alameda dos Oceanos, 25 escritorio nº 6;927735062;tomas.freire@boluda.com.es;5BUB4;12514;0;158;8.2;CYLMS;BOLUDA LINES;;310;5387;14292;23.76;0;1;CS;undefined;0
LIS201900832;""04012019000833"";NIVARIA;9297163;2019-04-15 21:31;2019-04-13 02:18;Espanha;Tanque Químico;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;SINES;SINES;18 - DESCARGA;800_FUNDEADOURO MAR DA PALHA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;ECHI;2815;0;96.82;6;ESSCT;DISTRIBUIDORA MARITIMA PETROGAS  , S.L.U.;;102;1183;4250;14.2;0;1;CS;undefined;0
LIS201900217;""04012019000216"";SILVER SPIRIT;9437866;2019-04-15 22:48;2019-04-15 06:14;Bahamas, Ilhas;CRUZEIROS;ARENTHERN - AG NAVEG SOC UNIP LDA;CADIZ;PONTA DELGADA;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62;211531178;ssantos@incargo.pt;C6XU7;39444;0;210.7;6.6;BSNAS;SILVERSEA CRUISES;;361;0;5013;26.5;0;1;C69;Thu Jan 01 00:00:00 GMT 2009;0
LIS201900747;""04012019000748"";DANCE;9360972;2019-04-16 00:25;2019-04-15 09:27;Portugal;Porta-contentores;MACANDREWS-NAVEGACAO TRANSITOS LDA;LEIXOES;ALGECIRAS;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;CAIS OFICINAS-ROCHA CONDE ÓBIDOS;1111111;lisbon@macandrews.com;CQBH;7112;0;125.85;8;PTM6E;FERNANDO MARITIME LIMITED;;310;3095;8600;21.7;18;1;ISP;Sun Jan 01 00:00:00 GMT 2006;801
LIS201900826;""04012019000827"";LAURA S;9157868;2019-04-16 01:31;2019-04-14 21:39;Portugal;Porta-contentores;PMAR - Navegação Lda.;LEIXOES;PONTA DELGADA;18 - DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CQYK;5850;2835;119.65;6;PTM6E;GS Lines – Transportes Marítimos LDA;;310;0;6770.1;20.63;15;4;ISP;Sun Oct 01 00:00:00 GMT 1995;0
LIS201900829;""04012019000830"";ARKLOW FLAIR;9361732;2019-04-16 03:23;2019-04-15 06:44;Irlanda;Carga Geral single deck;ICC-AGENCIA NAVEG TRANSP TERRESTRES SA;NEW ROSS;CORK;13 - CARGA;535 - TERM COMB REPSOL/BANATICA;Av. do Atlântico, nr.16,  3ºpiso, sala 3.03;00351218686714;Operations-lisb@icc-navegacao.pt;EIFW;2998;0;89.9;4.2;IEARK;CHARLES M WILLIE & CO SHIPPING;;335;1673;4950;14.4;12;1;CS;Tue May 01 00:00:00 GMT 2007;0
LIS201900512;""04012019000512"";MARIA FRANCISCA;9235361;2019-04-16 06:18;2019-04-13 01:00;Antigua e Barbuda;Carga Geral multi deck;NAIP - NAVEGACAO AG INT PORTUGUESA;LEIXOES;SETUBAL;13 - CARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;AV D CARLOS I, Nº44 - 8º;229392610/1/2;ffernandes@naip.pt;V2HE2;23132;0;192.9;6.5;AGSJO;Maria Francisca Schifffahrts;;336;0;30343;27.8;0;1;CS;Thu May 06 00:00:00 GMT 2004;0
LIS201900833;""04012019000834"";PEONIA;9313436;2019-04-16 09:03;2019-04-15 04:38;Malta;Tanque Petroleiro;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;LEIXOES;SINES;18 - DESCARGA;520 - EST.ASSIST.NAVAL PORTO LISBOA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;9HA3659;19549;0;164.5;9;MTMLA;peonia shipping BV;;101;0;28987;27.6;0;1;CS;Sat Jan 01 00:00:00 GMT 2005;0
LIS201900824;""04012019000825"";MOANA;9529190;2019-04-16 18:42;2019-04-15 13:22;Holanda;Carga Geral single deck;OCIDENAVE-NAVEGACAO LDA;AVEIRO;ST NAZAIRE;18 - DESCARGA;305 - TERM GRANEIS SILOPOR/BEATO;Estrada Manuel Correia Lopes nº 682;00351213461291;ops.lis@ocidenave.com;PBOT;2992;0;89.95;5.9;NLPAP;MOANA SHIPPING;;335;1650;4500;15.36;0;1;ISP;Thu Jan 01 00:00:00 GMT 2009;0
LIS201900535;""04012019000535"";SEA CLOUD;8843446;2019-04-16 19:20;2019-04-15 23:49;Malta;CRUZEIROS;BURMESTER & STUVE - NAVEGACAO SA;HUELVA;BRIDGETOWN;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. D. Pedro I, Lote A - Loja B;229 980 566;oburmester@burmester-stuve.pt;9HOM2;2532;0;120;4.5;MTMLA;SEA CLOUD CRUISES;;361;760;788;15.23;0;1;CS;Mon Jan 01 00:00:00 GMT 1900;0
LIS201900830;""04012019000831"";GUANARTEME;9280134;2019-04-16 20:06;2019-04-15 18:20;Espanha;Tanque não discriminado;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;SINES;SINES;18 - DESCARGA;800_FUNDEADOURO MAR DA PALHA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;ECFV;2815;0;96.61;6;ESSCT;DISTRIBUIDORA MARITIMA PETROGAS, S.L.U.;;105;0;4222;14.2;0;3;C69;Thu Jan 01 00:00:00 GMT 2004;0
LIS201900771;""04012019000772"";CLUB MED 2;9007491;2019-04-16 20:18;2019-04-15 16:53;França;CRUZEIROS;PINTO BASTO IV-SERVICOS MARITIMOS,LDA;CADIZ;FUNCHAL;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;AV 24 DE JULHO 1-D;269862598;agency.sines@pintobasto.com;FNIR;14893;0;187;5.3;FRLEH;CLUB MED CRUISES;;361;5053;1674;20.02;15;1;CA;Wed Jan 01 00:00:00 GMT 1992;0
LIS201900821;""04012019000822"";BALMORAL;8506294;2019-04-16 20:52;2019-04-16 08:45;Bahamas, Ilhas;CRUZEIROS;WILHELMSEN SHIPS SERVICE PORTUGAL, S.A.;SOUTHAMPTON;CADIZ;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;R.FRADESSO DA SILVEIRA, 2 - 2ºA;213 210 900;wss.lisbon@wilhelmsen.com;C6II4;43537;0;217.91;7.1;BSNAS;FRED OLSEN;;361;19985;35260;28.21;23;1;CS;Fri Jan 01 00:00:00 GMT 1988;0
LIS201900831;""04012019000832"";PANTONIO;9440576;2019-04-17 00:59;2019-04-14 08:39;Portugal;Porta-contentores;PMAR - Navegação Lda.;CANIÇAL;CANIÇAL;14 - CARGA/DESCARGA;264 - TERMINAL MULTIPURPOSE DE LISBOA;Rua Tomas Ribeiro 412, 1º;291 210 365;lsousa@pmar.pt;CQEC7;7545;0;129.66;6;PTM6E;GS Lines – Transportes Marítimos LDA;;310;0;8153;20.6;0;1;CA;Mon Jan 01 00:00:00 GMT 2007;0
LIS201900822;""04012019000823"";ARKLOW FUTURE;9361768;2019-04-17 08:35;2019-04-13 13:33;Irlanda;Carga Geral single deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;WORKINGTON;LEIXOES;13 - CARGA;300 - CAIS DO POÇO DO BISPO / TMPB;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;EIGD5;2998;0;89.95;3.8;IEARK;CHARLES M WILLIE & CO SHIPPING;;335;1673;4500;14.5;11.5;1;CA;Tue Jan 01 00:00:00 GMT 2008;0
LIS201900785;""04012019000786"";AZURA;9424883;2019-04-17 17:56;2019-04-17 06:38;Bermudas;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;SOUTHAMPTON;CARTAGENA;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;ZCEE2;115055;0;289.61;8.5;BMBDA;P&O CRUISES;;361;85194;8044;36.05;22;1;ISO;Thu Apr 01 00:00:00 GMT 2010;0
LIS201900836;""04012019000837"";SEABOURN ODYSSEY;9417086;2019-04-17 18:44;2019-04-17 05:05;Bahamas, Ilhas;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;FUNCHAL;PORTO SANTO;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;C6XC6;32477;0;198.19;6.3;BSNAS;SEABOURN;;361;10479;5000;25.6;21;1;CS;Mon Jun 01 00:00:00 GMT 2009;0
LIS201900787;""04012019000788"";BRITANNIA;9614036;2019-04-17 18:54;2019-04-17 07:22;Reino Unido;CRUZEIROS;JAMES RAWES NAVEGACAO LDA;SOUTHAMPTON;ARRECIFE DE LANZAROTE;33 - TURISMO;245 - TERMINAL DE CRUZEIROS DE LISBOA;Av. 24 de Julho, 126 1º Esq;213470231;operations@jamesrawes.pt;2HHG5;143730;0;329.82;8.5;GBSOU;P&O CRUISES;;361;0;11793;38.42;0;1;ISO;Sun Feb 15 00:00:00 GMT 2015;0
LIS201900839;""04012019000840"";MARIA LAURA;9404376;2019-04-17 21:47;2019-04-17 01:06;Italia;Tanque não discriminado;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;SETUBAL;SINES;18 - DESCARGA;520 - EST.ASSIST.NAVAL PORTO LISBOA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;ICLE;11836;0;144.05;9;ITCAG;CABOTAGGI SPA;;105;0;17011;23.03;0;1;CS;Thu Jan 01 00:00:00 GMT 2009;0
LIS201900612;""04012019000612"";HELENA SCHEPERS;9584487;2019-04-17 22:15;2019-04-17 07:32;Portugal;Porta-contentores;ONE SHIPPING, LDA;LEIXOES;ROTTERDAM;14 - CARGA/DESCARGA;265 - TERM CONTENT STª APOLONIA/SOTAGUS;Estrada Manuel Correia Lopes 682;351 931121675;bruno.oliveira@one-line.com;CQEW6;10318;5391;151.74;7;PTZFM;EMSFRACHT SHIPPING COMPANY LIMTED;;310;0;13031;23.4;0;1;CS;Mon Feb 20 00:00:00 GMT 2017;0
LIS201900862;""04012019000863"";URANUS L;8129254;2019-04-18 03:14;2019-04-17 20:37;Serra Leoa;Misto - Carga geral / Contentores;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;HAIFA;SETUBAL;1 - ABASTECIMENTO DE COMBUSTIVEL;520 - EST.ASSIST.NAVAL PORTO LISBOA;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;9LU2406;2287;0;83.5;5;SLFNA;URANUS SHIPPING & TRANSPORT CO;;339;1198;3116;13.5;10;1;CA;Fri Jan 01 00:00:00 GMT 1982;149
LIS201900835;""04012019000836"";ARKLOW RAIDER;9344540;2019-04-18 09:27;2019-04-16 18:11;Irlanda;Misto - Carga geral / Contentores;OCIDENAVE-NAVEGACAO LDA;PORTO DESCONHECIDO;SOUTHAMPTON;18 - DESCARGA;305 - TERM GRANEIS SILOPOR/BEATO;Estrada Manuel Correia Lopes nº 682;00351213461291;ops.lis@ocidenave.com;EIXS;2999;0;89.99;6;IEARK;CHARLES M WILLIE & CO SHIPPING;;339;1639;4530;14;0;1;CS;Mon Jan 01 00:00:00 GMT 2007;0
LIS201900809;""04012019000810"";LOLA B;9353735;2019-04-18 13:25;2019-04-18 05:08;Malta;Porta-contentores;BOLUDA LINES PORTUGAL, Sociedade Unipessoal, Lda;SEVILLA;SANTA CRUZ DE TENERIFE;14 - CARGA/DESCARGA;110 - TERM CONTENT ALCANTARA /  LISCONT;Alameda dos Oceanos, 25 escritorio nº 6;927735062;tomas.freire@boluda.com.es;9HA3137;8971;0;154.85;5.7;MTMLA;MS MASTERY D SCHIFFAHRTS GmbH;;310;0;10750;21.5;18;1;CS;Thu Jan 01 00:00:00 GMT 2009;917
LIS201900847;""04012019000848"";SANTA MARIA MANUELA;5312628;2019-04-18 14:34;2019-04-16 15:06;Portugal;Não Discriminado;BENSAUDE-AGENTES DE NAVEGACAO LDA;CASTELLON DE LA PLANA;CASCAIS;25 - MISSAO CIENTIFICA, CULTURAL AUTORIZADA PELA APL;360 - CAIS DO ORIENTE;Praça Europa, nº2  Cais do Sodré;00351213243620 ;pedro.cardoso@bensaude.pt;CSKO;607;0;62.64;4.5;PTM6E;Recheio Cash & Carry, S.A.;;499;390;164;9.94;13;1;ISP;Mon May 10 00:00:00 GMT 1937;0
LIS201900791;""04012019000792"";SC VIRGO;9801093;2019-04-18 15:37;2019-04-16 18:22;Hong-Kong;Tanque Químico;WILHELMSEN SHIPS SERVICE PORTUGAL, S.A.;DURBAN;ALGECIRAS;13 - CARGA;540 - TERM GRANEIS SOVENA/PALENÇA;R.FRADESSO DA SILVEIRA, 2 - 2ºA;213 210 900;wss.lisbon@wilhelmsen.com;VRRJ3;26364;0;182.8;10.1;HKHKG;JIATONG INTERNATIONAL SHIP LEASE CO., LIMITED;;102;0;40870;32;0;1;CA;Mon Jan 01 00:00:00 GMT 2018;0
LIS201900781;""04012019000781"";KRYSSHOLM;9579468;2019-04-18 15:45;2019-04-12 18:00;Noruega;Carga Geral single deck;NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA;ALTO  MAR;KOLDING HAVN;18 - DESCARGA;300 - CAIS DO POÇO DO BISPO / TMPB;Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13;211128595;navex-lisboa@navex.pt;LAXK5;2870;0;89.9;5.38;NOBGO;Maritime Management AS;;335;0;4284;13.6;0;1;CA;Tue Oct 18 00:00:00 GMT 2011;0
