 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201801494 ;" """"04012018001502"""" "; CAMILA ;9701231; 2018-08-02 02:31 ; 2018-07-29 10:09 ; Ilhas Marshall ; Graneleiro ; OCIDENAVE-NAVEGACAO LDA ; DOUALA ; SETUBAL ; 13 - CARGA ; 800_FUNDEADOURO MAR DA PALHA ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; V7DV5 ;21532;0; 179.96 ; 6.7 ; MHMAJ ; SEALINK ;;202;0;34334;30;0;1; ISP ; 2015-09-24 00:00:00.0 ;0
 LIS201801518 ;" """"04012018001526"""" "; VECTIS OSPREY ;9594315; 2018-08-02 06:03 ; 2018-08-01 22:12 ; ISLE of MAN ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; CHARLESTON, SC ; GIJON ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 2FBR5 ;6190;0; 109.94 ; 7.25 ; IMDGS ; CARISBROOKE SHIPPING LTD ;;335;0;8685; 17.4 ;0;1; CA ; 2012-06-27 00:00:00.0 ;0
 LIS201801504 ;" """"04012018001512"""" "; MARIA G ;9358369; 2018-08-02 14:27 ; 2018-07-30 03:33 ; Malta ; Graneleiro ; OCIDENAVE-NAVEGACAO LDA ; PORTO DESCONHECIDO ; MONTREAL, QU ; 18 - DESCARGA ; 290 - CAIS DO BEATO / TMB ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; 9HA4557 ;22790;0; 199.9 ; 8.4 ; MTMLA ; BROCHART KB ;;202;12130;37249; 23.7 ;0;1; CS ; 2017-03-20 00:00:00.0 ;0
 LIS201801527 ;" """"04012018001535"""" "; K-RIVER ;9138355; 2018-08-02 16:56 ; 2018-08-02 10:19 ; Portugal ; Porta-contentores ; BOLUDA LINES PORTUGAL, Sociedade Unipessoal, Lda ; SEVILLA ; SANTA CRUZ DE TENERIFE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Alameda dos Oceanos, 25 escritorio nº 6 ;927735062; tomas.freire@boluda.com.es ; CQIL7 ;6362;0; 121.35 ; 5.3 ; PTFNC ; K-RIVER SCHIFFAHRTS GMBH ;;310;3998;7221; 18.2 ; 16.5 ;1; CS ; Wed Jan 01 00:00:00 GMT 1997 ;700
 LIS201801514 ;" """"04012018001522"""" "; FEDERAL YUKINA ;9476977; 2018-08-02 18:36 ; 2018-07-31 04:38 ; Hong-Kong ; Graneleiro ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; LAS PALMAS DE GRAND CANARIA ; THREE RIVERS, QU ; 18 - DESCARGA ; 495 - TERM GRANEIS SILOPOR/TRAFARIA ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; VRHN7 ;20465;0; 199.98 ; 10.15 ; HKHKG ; Salter Shipping S.A. ;;202;0;35868; 23.76 ;14;1; CS ; 2010-10-01 00:00:00.0 ;0
 LIS201801481 ;" """"04012018001489"""" "; HERCULES J ;9430193; 2018-08-02 20:56 ; 2018-08-01 15:28 ; Chipre ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; ROTTERDAM ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; V2EQ4 ;10585;0; 151.72 ; 8.15 ; CYLMS ; HERCULES J SCHIFFAHRTSGESELL ;;310;0;17282; 23.4 ;0;1; ISP ; Tue May 05 00:00:00 GMT 2009 ;0
 LIS201801389 ;" """"04012018001398"""" "; CMA CGM TURQUOISE ;9386471; 2018-08-02 21:31 ; 2018-07-31 18:22 ; Liberia ; Porta-contentores ; CMA CGM PORTUGAL - AGENTES DENAVEGAÇÃO, SA ; ALGECIRAS ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Cais das Oficinas, Edificio 114, Rocha Conde d’Óbidos ;213256220; lca.jsantos@cma-cgm.com ; A8RB5 ;40560;0; 259.8 ;9; LRMLW ; Dioryx Maritime Corp ;;310;0;52513; 32.26 ;0;1; CS ; 2009-01-01 00:00:00.0 ;0
 LIS201801530 ;" """"04012018001538"""" "; MARIANNE ;9474539; 2018-08-03 16:24 ; 2018-08-02 08:36 ; Belgica ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; ALTO  MAR ; AVEIRO ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 505 - TERM COMB  OZ /PORTO BUCHOS ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; ONKA ;3493;0; 97.24 ; 4.8 ; BEANR ; EXMAR SMALL-SCALE LPG NV ;;103;0;4001; 16.5 ;0;1; CS ; 2009-01-01 00:00:00.0 ;0
 LIS201801495 ;" """"04012018001503"""" "; AIDASTELLA ;9601132; 2018-08-03 17:18 ; 2018-08-02 09:53 ; Italia ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; CARTAGENA ; CADIZ ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ICUP ;71304;0; 253.33 ; 7.3 ; ITGOA ; AIDA CRUISES ;;361;0;7889; 37.8 ;0;1; ISP ; undefined ;0
 LIS201801435 ;" """"04012018001443"""" "; CATHARINA SCHULTE ;9302956; 2018-08-03 17:33 ; 2018-08-02 20:20 ; Malta ; Porta-contentores ; OCIDENAVE-NAVEGACAO LDA ; MARIEL ; VALENCIA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; 9HA2792 ;26671;0;210;9; MTMLA ; Bernhard Schulte Shipmanagement (India) PVT LTD  ;;310;0;34457; 30.1 ;0;1; CS ; undefined ;0
 LIS201801529 ;" """"04012018001537"""" "; MONTE DA GUIA ;9123788; 2018-08-03 19:26 ; 2018-08-02 14:13 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSDB ;7039;0; 126.25 ; 6.4 ; PTM6E ; TRANSINSULAR ;;310;3867;19934; 19.65 ;0;4; C69 ; Sat Jan 01 00:00:00 GMT 1994 ;636
 LIS201801485 ;" """"04012018001493"""" "; PELEUS ;9409613; 2018-08-03 19:39 ; 2018-08-01 23:56 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SETUBAL ; HAMBURG ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2FV2 ;2452;0; 87.84 ; 5.2 ; AGSJO ; PELEUS SCHIFFAHRTS GMBH & CO ;;335;1369;3660; 12.8 ;0;1; CS ; 2009-05-29 00:00:00.0 ;0
 LIS201801232 ;" """"04012018001240"""" "; ALECTO ;9373278; 2018-08-03 21:22 ; 2018-06-15 12:48 ; Holanda ; Carga Geral multi deck ; L. BRANCO – Navegação e Trânsitos, Lda. ; KEMI (TORNEA) ; ESCOMBRERAS ; 8 - ARRIBADO/AVARIA NO APARELHO DE PROPULSÃO / GOVERNO ; 290 - CAIS DO BEATO / TMB ; Rua de Santo Amaro, n.º 17 A ;26548465; info@l-branco.com ; PHLR ;2545;0; 88.6 ; 3.6 ; NLRTM ; FOCUS SHIPMANAGEMENT BV ;;336;0;3800; 12.5 ;13;1; CA ; 2007-10-24 00:00:00.0 ;0
 LIS201801534 ;" """"04012018001542"""" "; GUANARTEME ;9280134; 2018-08-03 21:44 ; 2018-08-03 09:40 ; Espanha ; Tanque não discriminado ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECFV ;2815;0; 96.61 ;6; ESSCT ; DISTRIBUIDORA MARITIMA PETROGAS, S.L.U. ;;105;0;4222; 14.2 ;0;3; C69 ; Thu Jan 01 00:00:00 GMT 2004 ;0
 LIS201801540 ;" """"04012018001548"""" "; BROTHERS WAY ;8411621; 2018-08-03 21:46 ; 2018-08-02 19:40 ; Moldavia ; Misto - Carga geral / Contentores ; NTC-NAVEGACAO,TRANSP.COMERCIO,LDA. ; SAYDA ; VIGO ; 13 - CARGA ; 290 - CAIS DO BEATO / TMB ; AV 24 JULHO 130 1ºESQº ;3,51214E+11; paulo.carvalho@ntc.pt ; ERZX ;3951;0; 105.01 ; 5.5 ; MDGIU ; SEA BLUE MARITIME ;;339;2236;4407; 15.89 ;0;1; C69 ; 1985-01-01 00:00:00.0 ;0
 LIS201801510 ;" """"04012018001518"""" "; CORVO ;9381275; 2018-08-03 23:05 ; 2018-07-30 16:06 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51213E+11; pedro.cardoso@bensaude.pt ; CSBH ;7064;0; 119.9 ;7; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;0;9000;20;16;1; CS ; Tue Jan 23 00:00:00 GMT 2007 ;410
 LIS201801517 ;" """"04012018001525"""" "; INSULAR ;9150420; 2018-08-04 01:04 ; 2018-07-30 16:24 ; Portugal ; Porta-contentores ; PMAR - Navegação Lda. ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua Tomas Ribeiro 412, 1º ; 291 210 365 ; lsousa@pmar.pt ; CSDD ;5599;0; 119.8 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;2679;6700;20;0;4; CS ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201801523 ;" """"04012018001531"""" "; NORD SINCERE ;9544384; 2018-08-04 02:09 ; 2018-08-01 17:26 ; Panama ; Graneleiro ; OCIDENAVE-NAVEGACAO LDA ; KLAIPEDA ; GIBRALTAR ; 18 - DESCARGA ; 495 - TERM GRANEIS SILOPOR/TRAFARIA ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; 3FKW5 ;17018;0; 169.37 ; 10.24 ; PAPTY ; Dynamic Shipping Corp. ;;202;0;29541; 27.2 ;0;1; C69 ; 2009-05-20 00:00:00.0 ;0
 LIS201801520 ;" """"04012018001528"""" "; QUEEN ISABELLA ;8908569; 2018-08-04 17:32 ; 2018-08-03 17:54 ; Liberia ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; HUELVA ; ANNABA (BONE) ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 710 - TERM GRANEIS ALKION/BARREIRO ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; A8IE2 ;7955;0; 131.35 ; 7.9 ; LRMLW ; GASCHEM ICE GMBH & CO KG ;;103;3144;12217;20;0;1; CS ; 1996-01-01 00:00:00.0 ;0
 LIS201801528 ;" """"04012018001536"""" "; BERLIN BRIDGE ;9492713; 2018-08-04 17:56 ; 2018-08-04 06:20 ; Hong-Kong ; Porta-contentores ; ONE SHIPPING, LDA ; HALIFAX, NS ; FOS-SUR-MER ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes 682 ; 351 931121675 ; bruno.oliveira@one-line.com ; VRIM5 ;46444;0; 269.8 ;13; HKHKG ; SEASPAN SHIP MANAGEMENT LTD ;;310;0;58200;35;0;1; C69 ; 2011-05-09 00:00:00.0 ;0
 LIS201801526 ;" """"04012018001534"""" "; ELAN ;9315006; 2018-08-04 19:05 ; 2018-08-04 05:42 ; Holanda ; Porta-contentores ; WEC LINES-IBERO PORTUGAL LDA ; SETUBAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua do Progresso 471 3º  teste ;213895541; Operations.Sines@wec-ibero.pt ; PHCZ ;11662;0; 149.14 ; 6.5 ; NLHAR ; MS ELAN BEWAARDER B.V. ;;310;0;13740; 22.5 ;0;1; C69 ; Sun May 15 00:00:00 GMT 2005 ;1008
 LIS201801499 ;" """"04012018001507"""" "; JPO GEMINI ;9294020; 2018-08-04 19:08 ; 2018-08-02 16:24 ; Liberia ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; LEIXOES ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; A8VF7 ;25672;0; 207.37 ;9; LRMLW ; Oltmann Schiffahrts ;;310;0;33648; 29.87 ;0;1; CS ; undefined ;0
 LIS201801448 ;" """"04012018001456"""" "; VENTURA  ;9195731; 2018-08-04 19:50 ; 2018-07-28 08:44 ; Reino Unido ; Carga Geral single deck ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; LONDONDERRY ; LIEPAJA ; 13 - CARGA ; 100 - CAIS AV. DE ALCANTARA/TERMINAL PASSAGEIROS ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; MCPH8 ;2545;0; 88.6 ; 6.2 ; GBFAV ; FAVERSHAM SHIPS LTD ;;335;1460;3812; 12.5 ;0;1; CS ; 2001-03-01 00:00:00.0 ;193
 LIS201801551 ;" """"04012018001559"""" "; ORIENT TIGER ;9467562; 2018-08-04 19:52 ; 2018-08-04 13:57 ; Liberia ; Graneleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ROUEN ; AGADIR ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; D5PG2 ;23426;0;180; 6.35 ; LRMLW ; CLIPPER BULK SHIPPING ;;202;0;33755;30;0;1; CS ; 2011-01-01 00:00:00.0 ;0
 LIS201801538 ;" """"04012018001546"""" "; FUNCHALENSE 5 ;9388390; 2018-08-04 21:46 ; 2018-08-04 06:37 ; Portugal ; Porta-contentores ; PMAR - Navegação Lda. ; CANIÇAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua Tomas Ribeiro 412, 1º ; 291 210 365 ; lsousa@pmar.pt ; CSKN ;7580;0; 126.87 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;3586;8450; 20.4 ; 18.5 ;4; CS ; Fri Jan 01 00:00:00 GMT 2010 ;724
 LIS201801549 ;" """"04012018001557"""" "; BAHIA TRES ;9428671; 2018-08-04 23:42 ; 2018-08-04 08:29 ; Espanha ; Tanque Petroleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EADC ;4969;0; 99.8 ;6; ESSCT ; MURELOIL ;;101;1859;6920;18;0;1; CS ; Mon Apr 30 00:00:00 GMT 2007 ;0
 LIS201801535 ;" """"04012018001543"""" "; TRANS EXETER ;9314753; 2018-08-05 09:20 ; 2018-08-04 16:07 ; Malta ; Tanque Químico ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; TARRAGONA ; SEAL SANDS ; 48 - DESCARGA NAVIO TANQUE ACRILONITRILO ; 710 - TERM GRANEIS ALKION/BARREIRO ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; 9HA2572 ;5955;0; 118.14 ; 7.7 ; MTMLA ; MARELLA CRUISES ;;102;2533;8500; 18.82 ;0;1; C69 ; 2004-09-12 00:00:00.0 ;0
 LIS201801524 ;" """"04012018001532"""" "; CONMAR FJORD ;9244192; 2018-08-05 13:50 ; 2018-08-05 06:43 ; Portugal ; Carga Geral single deck ; WEC LINES-IBERO PORTUGAL LDA ; CASABLANCA ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua do Progresso 471 3º  teste ;213895541; Operations.Sines@wec-ibero.pt ; VSZP7 ;6191;0; 132.6 ; 4.7 ; PTM6E ; CONMAR SHIPPING GMBH & CO. ;;335;3075;8081; 19.2 ;18;1; ISP ; Tue Oct 01 00:00:00 GMT 2002 ;0
 LIS201801547 ;" """"04012018001555"""" "; MAGELLAN ;8217881; 2018-08-05 18:50 ; 2018-08-05 07:48 ; Bahamas, Ilhas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; LEIXOES ; GIBRALTAR ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; C6BR5 ;46052;0; 221.57 ;8; BSNAS ; CRUISE MARITIME VOYAGES ;;361;0;7186; 28.01 ;0;1; CA ; 1985-06-01 00:00:00.0 ;0
 LIS201801548 ;" """"04012018001556"""" "; ENERGY PROTECTOR ;9278064; 2018-08-06 09:05 ; 2018-08-05 20:53 ; ISLE of MAN ; Tanque não discriminado ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; BILBAO ; VENEZIA ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; MESN4 ;30095;0;183;8; IMDGS ; GOLDEN ENERGY MANAGEMENT SA ;;105;0;51319;32228;0;1; CA ; undefined ;0
 LIS201801546 ;" """"04012018001554"""" "; LIKYA C ;9479711; 2018-08-06 10:10 ; 2018-08-05 07:36 ; Malta ; Tanque Químico ; MARMEDSA - AGENCIA MARITIMA, LDA ; ANTWERPEN ; LAS PALMAS DE GRAND CANARIA ; 13 - CARGA ; 505 - TERM COMB  OZ /PORTO BUCHOS ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; 9HA2116 ;3644;0; 99.98 ;8; MTMLA ; LIKYA MARITIME INVESTMENT CORP ;;102;0;5513;16;0;1; CS ; 2009-01-01 00:00:00.0 ;0
 LIS201801433 ;" """"04012018001441"""" "; CRYSTAL SERENITY ;9243667; 2018-08-06 14:42 ; 2018-08-05 06:40 ; Bahamas, Ilhas ; CRUZEIROS ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; BARCELONA ; LEIXOES ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; C6SY3 ;68870;0;250; 8.1 ; BSNAS ; CRYSTAL CRUISES ;;361;0;10810; 32.2 ;0;1; CS ; 2003-07-01 00:00:00.0 ;0
 LIS201801556 ;" """"04012018001564"""" "; LAURA S ;9157868; 2018-08-06 19:12 ; 2018-08-06 06:07 ; Portugal ; Porta-contentores ; PMAR - Navegação Lda. ; LEIXOES ; PONTA DELGADA ; 18 - DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua Tomas Ribeiro 412, 1º ; 291 210 365 ; lsousa@pmar.pt ; CQYK ;5850;2835; 119.65 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0; 6770.1 ; 20.63 ;15;4; CS ; Sun Oct 01 00:00:00 GMT 1995 ;0
 LIS201801561 ;" """"04012018001569"""" "; APOLLO ;9234628; 2018-08-06 20:38 ; 2018-08-05 20:20 ; Reino Unido ; Tanque Petroleiro ; WILHELMSEN SHIPS SERVICE PORTUGAL, S.A. ; ALGECIRAS ; HUELVA ; 18 - DESCARGA ; 710 - TERM GRANEIS ALKION/BARREIRO ; R.FRADESSO DA SILVEIRA, 2 - 2ºA ; 213 210 900 ; wss.lisbon@wilhelmsen.com ; ZDFS2 ;16914;0; 167.67 ; 7.4 ; GIGIB ; Carl Buttner GmbH & Co KG ;;101;0;23998; 26.4 ;0;1; C69 ; Thu Aug 01 00:00:00 GMT 2002 ;0
 LIS201801539 ;" """"04012018001547"""" "; REBECCA S ;9428205; 2018-08-06 20:58 ; 2018-08-05 14:19 ; Portugal ; Porta-contentores ; PMAR - Navegação Lda. ; ROTTERDAM ; CANIÇAL ; 18 - DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua Tomas Ribeiro 412, 1º ; 291 210 365 ; lsousa@pmar.pt ; CQAX3 ;7584;3165; 129.65 ;6; PTM6E ; GS LINES – TRANSPORTES MARÍTIMOS LDA ;;310;0;8199; 20.6 ;0;4; CS ; Mon Jan 01 00:00:00 GMT 2007 ;698
 LIS201801543 ;" """"04012018001551"""" "; FREZYA S ;9353022; 2018-08-06 21:29 ; 2018-08-04 07:14 ; Panama ; Carga Geral single deck ; OCIDENAVE-NAVEGACAO LDA ; ST NAZAIRE ; LA PALLICE ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; H9FC ;5029;0; 119.6 ; 6.4 ; PAPTY ; FREZYA MARITIME TRANSPORT CO. LTD. ;;335;3002;7486; 16.8 ;11;1; CS ; Sat Jan 01 00:00:00 GMT 2005 ;0
 LIS201801512 ;" """"04012018001520"""" "; X-PRESS MONTE CERVINO ;9292943; 2018-08-07 00:15 ; 2018-08-05 10:54 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; CASABLANCA ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3980 ;6454;0; 126.82 ;7; MTMLA ; NORBULK SHIPPING UK LTD ;;310;0;8505; 19.4 ;0;1; CS ; Mon Feb 10 00:00:00 GMT 2003 ;0
 LIS201801542 ;" """"04012018001550"""" "; ANNE SIBUM ;9396696; 2018-08-07 01:21 ; 2018-08-06 14:28 ; Chipre ; Porta-contentores ; ONE SHIPPING, LDA ; LONDON GATEWAY PORT ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes 682 ; 351 931121675 ; bruno.oliveira@one-line.com ; C4YC2 ;10585;0; 151.72 ;8; CYLMS ; SIBUM SSW 1000 GmbH &  cO. KG ;;310;0;13031; 23.4 ;0;1; CA ; Wed Nov 15 00:00:00 GMT 2006 ;0
 LIS201801490 ;" """"04012018001498"""" "; ARKLOW RAVEN ;9344538; 2018-08-07 07:11 ; 2018-08-03 18:35 ; Irlanda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALTO  MAR ; CORK ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EIXR ;2999;0; 89.99 ;4; IEARK ; ARKLOW SHIPPING LTD ;;335;0;4530;14;0;1; CS ; 2007-06-05 00:00:00.0 ;0
 LIS201801525 ;" """"04012018001533"""" "; SUNERGON ;9362580; 2018-08-07 16:12 ; 2018-08-04 20:31 ; Holanda ; Misto - Carga geral / Contentores ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; BISSAU ; PRAIA ; 13 - CARGA ; 290 - CAIS DO BEATO / TMB ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; PHDF ;2241;0; 88.65 ; 3.5 ; NLNKK ; S/O SUNERGON ;;339;0;3121; 12.5 ; 10.5 ;1; CS ; 2006-03-01 00:00:00.0 ;0
 LIS201801505 ;" """"04012018001513"""" "; PHM ATLÂNTICO ;101023; 2018-08-07 17:10 ; 2018-08-04 12:47 ; Brasil ; Guerra ; JAMES RAWES NAVEGACAO LDA ; PORTO DESCONHECIDO ; PORTO DESCONHECIDO ; 35 - VISITA OFICIAL NAVIO DE GUERRA ESTRANGEIRO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; PWTL ;21578;0; 203.43 ;7; BRSSZ ; MARINHA DE GUERRA BRASILEIRA ;;981;0;21578; 31.7 ;22;1;; 1994-05-30 00:00:00.0 ;0
 LIS201801519 ;" """"04012018001527"""" "; SINGAPORE EXPRESS ;9200809; 2018-08-07 19:54 ; 2018-08-07 06:40 ; Hong-Kong ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; TANGER MED ; CAUCEDO ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; VRNE9 ;54401;0;293; 11.35 ; HKHKG ; HAPAG-LOYD AG ;;310;0;66793;32;0;1; CS ; 2000-01-01 00:00:00.0 ;0
 LIS201801555 ;" """"04012018001563"""" "; PANTONIO ;9440576; 2018-08-08 01:03 ; 2018-08-04 23:32 ; Portugal ; Porta-contentores ; PMAR - Navegação Lda. ; CANIÇAL ; ROTHERHAM ; 13 - CARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua Tomas Ribeiro 412, 1º ; 291 210 365 ; lsousa@pmar.pt ; CQEC7 ;7545;0; 129.66 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0;8153; 20.6 ;0;1; CA ; 2007-01-01 00:00:00.0 ;0
