 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201701223 ;" """"04012017001222"""" "; BARCELONA EXPRESS ;9626053; 2017-06-18 18:11 ; 2017-06-18 12:26 ; Hong-Kong ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; ALGECIRAS ; MONTREAL, QU ; 18 - DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; VRLX6 ;41286;0;228; 9.2 ; HKHKG ; HAPAG-LLOYD ;;310;0;51950; 37.3 ;0;1; CS ; undefined ;0
 LIS201701193 ;" """"04012017001192"""" "; MSC KRYSTAL ;9372470; 2017-06-18 20:50 ; 2017-06-18 05:34 ; Panama ; Porta-contentores ; MEDITERRANEAN SHIPPING CO.(PORT) SA ; SINES ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Avª Arqto Fernando Távora, 1190 ;210732776; PT083-OPSLIS@msc.com ; 3EPZ4 ;66399;0; 277.3 ; 12.2 ; PAPTY ; MSC MEDITERRANEAN SHIPPING CO ;;310;0;72900;40;0;1; CS ; Tue Apr 01 00:00:00 GMT 2008 ;5762
 LIS201701147 ;" """"04012017001146"""" "; QUEEN VICTORIA ;9320556; 2017-06-19 19:09 ; 2017-06-19 06:40 ; Bermudas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; SOUTHAMPTON ; ARRECIFE DE LANZAROTE ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ZCEF3 ;90049;0;294;8; BMBDA ; P&O CRUISES ;;361;0;7685; 32.25 ; 29.5 ;1; ISO ; Wed Aug 22 00:00:00 GMT 2007 ;0
 LIS201701227 ;" """"04012017001226"""" "; AEGEAN ODYSSEY ;7225910; 2017-06-19 19:53 ; 2017-06-18 15:02 ; Panama ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; LEIXOES ; SEVILLA ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; HOBW ;12094;0; 140.55 ; 6.6 ; PAPTY ; VOYAGES TO ANTIQUITY ;;361;0;4174; 20.8 ;0;1; CS ; undefined ;0
 LIS201701214 ;" """"04012017001213"""" "; VERONICA B ;9348625; 2017-06-19 23:08 ; 2017-06-19 17:26 ; Portugal ; Porta-contentores ; OREY COMERCIO NAVEGACAO,SA ; SANTA CRUZ DE TENERIFE ; VILLAGARCIA DE AROSA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; CQNP ;14016;0; 159.4 ; 8.5 ; PTZFM ; CONFIDENCE TRADE SL ;;310;6524;18091; 24.8 ;18;1; CS ; Fri Feb 17 00:00:00 GMT 2006 ;0
 LIS201701225 ;" """"04012017001224"""" "; HARBOUR FIRST ;9473119; 2017-06-20 08:17 ; 2017-06-18 07:54 ; Portugal ; Tanque não discriminado ; JAMES RAWES NAVEGACAO LDA ; HUELVA ; CASTELLON DE LA PLANA ; 18 - DESCARGA ; 710 - TERM GRANEIS ALKION/BARREIRO ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; CQKM ;11971;0; 144.06 ; 8.15 ; PTZFM ; NORDIC TANKERS A/S ;;105;0;16894; 23.03 ;0;1; CS ; 2011-06-24 00:00:00.0 ;0
 LIS201701167 ;" """"04012017001166"""" "; STRATEGIC EXPLORER ;9723708; 2017-06-20 12:50 ; 2017-06-12 16:30 ; Singapura ; Graneleiro ; ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A. ; ALTO  MAR ; NUEVA PALMIRA ; 18 - DESCARGA ; 495 - TERM GRANEIS SILOPOR/TRAFARIA ; Rua Castilho , 14 – 4º ;897979899; sines@atlantic-susofretre.pt ; 9V2363 ;24658;0; 179.97 ;10; SGSIN ; SBC EXPLORER PTe Ltd ;;202;0;39880;30;0;1; CS ; 2015-01-01 00:00:00.0 ;0
 LIS201701228 ;" """"04012017001227"""" "; LAGOA ;9150470; 2017-06-20 15:13 ; 2017-06-17 19:20 ; Cabo Verde ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; NOUAKCHOTT ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; D4HK ;3981;0; 100.6 ; 4.8 ; CVVXE ; TRANSINSULAR - TRANSPORTES MARITIMOS INSULARES , S A ;;310;1937;5003; 16.5 ;0;4; CS ; Wed Jan 01 00:00:00 GMT 1997 ;0
 LIS201701240 ;" """"04012017001239"""" "; WHITSTAR ;9287833; 2017-06-20 16:00 ; 2017-06-20 07:19 ; Reino Unido ; Tanque Petroleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; MFTS2 ;2159;0; 75.1 ; 5.5 ; GBHUL ; WHITAKER TANKERS LTD ;;101;824;3185;14;0;1; CA ; undefined ;0
 LIS201701179 ;" """"04012017001178"""" "; OPDR TANGER ;9389306; 2017-06-20 17:48 ; 2017-06-20 05:36 ; Chipre ; Porta-contentores ; OPDR IBERIA - UNIP LDA ; LEIXOES ; TANGER MED ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; 5BAH2 ;7545;0; 129.59 ; 7.5 ; CYLMS ; OLDENBURG-PORTUGIESISCHE ;;310;3165;8168; 20.6 ;0;1; CS ; Tue Jan 01 00:00:00 GMT 2008 ;0
 LIS201701123 ;" """"04012017001122"""" "; INDEPENDENCE OF THE SEAS ;9349681; 2017-06-20 18:28 ; 2017-06-20 07:03 ; Bahamas, Ilhas ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; ARRECIFE DE LANZAROTE ; VIGO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; C6WW4 ;154407;0;339; 8.8 ; BSNAS ; ROYAL CARIBBEAN INTERNATIONAL ;;361;127545;10600; 38.6 ; 21.6 ;1; CS ; Thu May 01 00:00:00 GMT 2008 ;0
 LIS201701187 ;" """"04012017001186"""" "; SUDERAU ;9313682; 2017-06-20 20:44 ; 2017-06-17 07:51 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SETUBAL ; GOOLE ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2BE1 ;2461;0; 87.9 ;5; AGSJO ; REEDEREI ERWIN STRAHLMANN E.K. ;;335;1369;3707; 12.8 ;0;1; CA ; 2005-04-01 00:00:00.0 ;0
 LIS201701238 ;" """"04012017001237"""" "; MONTE BRASIL ;9083055; 2017-06-21 01:05 ; 2017-06-20 13:52 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; PONTA DELGADA ; 18 - DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSEM ;7039;0; 126.12 ;7; PTM6E ; TRANSINSULAR ;;310;3870;8450; 19.4 ;0;4; CS ; Sat Jan 01 00:00:00 GMT 1994 ;0
 LIS201701224 ;" """"04012017001223"""" "; SAGITTA ;9370109; 2017-06-21 01:41 ; 2017-06-19 09:47 ; Antigua e Barbuda ; Carga Geral single deck ; OCIDENAVE-NAVEGACAO LDA ; PORTO DESCONHECIDO ; ROUEN ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; V2DG3 ;9556;0; 138.07 ; 8.1 ; AGSJO ; PETER DOEHLE SCHIFFAHRTS-KG ;;335;0;13464;21;0;1; CS ; undefined ;0
 LIS201701220 ;" """"04012017001219"""" "; ROTTERDAM EXPRESS ;9193317; 2017-06-21 05:31 ; 2017-06-20 06:20 ; Alemanha ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; TANGER MED ; CAUCEDO ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; DMRX ;54465;0;294;11; DEHAM ; HAPAG-LLOYD ;;310;0;66975;32;0;1; CS ; Sat Jan 01 00:00:00 GMT 2000 ;0
 LIS201701209 ;" """"04012017001208"""" "; HANNA ;9370276; 2017-06-21 18:16 ; 2017-06-21 00:10 ; Antigua e Barbuda ; Carga Geral single deck ; ICC-AGENCIA NAVEG TRANSP TERRESTRES SA ; AVEIRO ; LA PALLICE ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Av. do Atlântico, nr.16,  3ºpiso, sala 3.03 ;3,51219E+11; Operations-lisb@icc-navegacao.pt ; V2CE6 ;2545;0; 88.6 ; 5.85 ; AGSJO ; LOHMANN BEREEDERUNGEN ;;335;1460;3800; 12.5 ;0;1; CS ; 2006-11-06 00:00:00.0 ;0
 LIS201701235 ;" """"04012017001234"""" "; LAURA S ;9157868; 2017-06-21 18:29 ; 2017-06-20 09:48 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CQYK ;5850;2835; 119.65 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0; 6770.1 ; 20.63 ;15;4; CS ; Sun Oct 01 00:00:00 GMT 1995 ;0
 LIS201701226 ;" """"04012017001225"""" "; HERCULES J ;9430193; 2017-06-21 18:42 ; 2017-06-20 18:13 ; Chipre ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; ROTTERDAM ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; V2EQ4 ;10585;0; 151.72 ; 7.3 ; CYLMS ; HERCULES J SCHIFFAHRTSGESELL ;;310;0;17282; 23.4 ;0;1; C69 ; Tue May 05 00:00:00 GMT 2009 ;0
 LIS201701250 ;" """"04012017001249"""" "; GUANARTEME ;9280134; 2017-06-21 18:43 ; 2017-06-21 10:01 ; Espanha ; Tanque não discriminado ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; ECFV ;2815;0; 96.61 ;6; ESSCT ; DISTRIBUIDORA MARITIMA PETROGAS, S.L.U. ;;105;0;4222; 14.2 ;0;3; C69 ; Thu Jan 01 00:00:00 GMT 2004 ;0
 LIS201701128 ;" """"04012017001127"""" "; CALA PINO ;9164756; 2017-06-21 23:51 ; 2017-06-21 13:37 ; Italia ; Frigorífico ; OCIDENAVE-NAVEGACAO LDA ; TARRAGONA ; MOIN ; 18 - DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; IBHZ ;14868;0; 189.73 ; 8.4 ; ITGOA ; SEATRADE GRONNINGEN BV ;;331;6071;16024;24;22;1; CS ; Sun Aug 01 00:00:00 GMT 1999 ;560
 LIS201701186 ;" """"04012017001185"""" "; ARCTURUS ;9221334; 2017-06-22 02:01 ; 2017-06-16 06:45 ; Liberia ; Graneleiro ; MARTRANS-NAVEG.COM. E TRANSP., LDA ; RAVENNA ; ITAQUI (RS) ; 18 - DESCARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; R. DA EMENDA, 58-R/C ;3,51213E+11; martrans.lisboa@martrans.pt ; D5FN9 ;40008;0;225; 13.36 ; LRMLW ; ARCTURUS SHIPPING & TRADING ;;202;0;76397; 32.26 ;0;1; CS ; undefined ;0
 LIS201701241 ;" """"04012017001240"""" "; ELISABETH ;9442184; 2017-06-22 07:44 ; 2017-06-21 08:22 ; Belgica ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; SINES ; AVEIRO ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 505 - TERM COMB  OZ /PORTO BUCHOS ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; ONKB ;3493;0; 97.24 ; 4.3 ; BEANR ; EXMAR SMALL-SCALE LPG NV ;;103;0;3996; 16.5 ;0;1; CS ; undefined ;0
 LIS201701150 ;" """"04012017001149"""" "; VERA D ;9290177; 2017-06-22 12:33 ; 2017-06-21 17:50 ; Portugal ; Carga Geral single deck ; VESSELMAR - AGENCIA NAVEGACAO LDA ; HALIFAX, NS ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ;;;; CQID ;17188;0; 178.57 ;9; PTZFM ; ASPERA SCHIFFAHRTSGESELLSCHAFT MBH & CO. KG ;;335;9038;22513; 27.64 ;21;1; ISP ; Fri Oct 01 00:00:00 GMT 2004 ;1678
 LIS201701216 ;" """"04012017001214"""" "; MAERSK JUBAIL ;9349045; 2017-06-22 15:55 ; 2017-06-19 05:33 ; Malta ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; MALAGA ; 13 - CARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; 9HA4558 ;28340;0; 222.2 ; 8.1 ; MTMLA ; GOLDEN BAY SHIPPING ;;310;0;39446; 28.34 ;0;1; CS ; Tue Jan 01 00:00:00 GMT 2008 ;0
 LIS201701124 ;" """"04012017001123"""" "; MARELLA DISCOVERY 2 ;9070620; 2017-06-22 17:45 ; 2017-06-22 06:42 ; Bahamas, Ilhas ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; CADIZ ; LEIXOES ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; C6SL5 ;69472;0; 264.26 ; 8.1 ; BSNAS ; MARELLA CRUISES ;;361;0;5200;32;24;1; ISO ; Sun Jan 01 00:00:00 GMT 1995 ;0
 LIS201701243 ;" """"04012017001242"""" "; FUNCHALENSE 5 ;9388390; 2017-06-22 18:06 ; 2017-06-22 06:30 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; LEIXOES ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSKN ;7580;0; 126.87 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;3586;8450; 20.4 ; 18.5 ;4; CA ; Fri Jan 01 00:00:00 GMT 2010 ;724
 LIS201701181 ;" """"04012017001180"""" "; AURORA ;9169524; 2017-06-22 23:44 ; 2017-06-22 08:55 ; Bermudas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; SOUTHAMPTON ; GIBRALTAR ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ZCDW9 ;76152;40037;270; 8.4 ; BMBDA ; P&O CRUISES ;;361;40037;8486; 32.2 ;24;1; ISO ; Mon Mar 01 00:00:00 GMT 1999 ;0
 LIS201701247 ;" """"04012017001246"""" "; ELAN ;9315006; 2017-06-23 08:41 ; 2017-06-22 06:49 ; Holanda ; Porta-contentores ; WEC LINES-IBERO PORTUGAL LDA ; SETUBAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua do Progresso 471 3º  teste ;213895541; Operations.Sines@wec-ibero.pt ; PHCZ ;11662;0; 149.14 ;7; NLHAR ; MS ELAN BEWAARDER B.V. ;;310;0;13740; 22.5 ;0;1; CA ; Sun May 15 00:00:00 GMT 2005 ;1008
 LIS201701246 ;" """"04012017001245"""" "; AMONITH ;9164093; 2017-06-23 10:53 ; 2017-06-22 08:44 ; Chipre ; Tanque Químico ; ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A. ; ALTO  MAR ; BILBAO ; 48 - DESCARGA NAVIO TANQUE ACRILONITRILO ; 710 - TERM GRANEIS ALKION/BARREIRO ; Rua Castilho , 14 – 4º ;897979899; sines@atlantic-susofretre.pt ; 5BPK3 ;3218;0; 92.6 ; 5.7 ; CYLMS ; MARSCOPE SHIPPING CO LTD ;;102;1200;4482; 15.3 ;0;1; CS ; Wed Dec 01 00:00:00 GMT 1999 ;0
 LIS201701206 ;" """"04012017001205"""" "; IRENES RESOLVE ;9227273; 2017-06-23 10:55 ; 2017-06-21 14:33 ; Liberia ; Porta-contentores ; MARMEDSA - AGENCIA MARITIMA, LDA ; ALGECIRAS ; LE HAVRE ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; ELZU6 ;40085;0; 257.38 ; 9.6 ; LRMLW ; GREENE SHIPPING CORPORATION ;;310;0;51060; 32.2 ;0;1; CA ; Mon Jan 01 00:00:00 GMT 2001 ;0
 LIS201701232 ;" """"04012017001231"""" "; CEMBROOK ;9731547; 2017-06-23 13:25 ; 2017-06-19 05:45 ; Chipre ; Graneleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; WORKINGTON ; SHEERNESS ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; 5BQE4 ;3517;0; 99.95 ; 4.8 ; CYLMS ; BRISE SCHIFFHARTS GMBH & CO. KG ;;202;0;5316; 14.4 ;0;1; CS ; Sun Jan 01 00:00:00 GMT 2017 ;0
 LIS201701236 ;" """"04012017001235"""" "; ATLANTIS ARACELI ;9367243; 2017-06-23 16:49 ; 2017-06-22 20:41 ; Malta ; Tanque Químico ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; LEIXOES ; MOHAMMEDIA ; 13 - CARGA ; 540 - TERM GRANEIS SOVENA/PALENÇA ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 9HJM9 ;3997;0;107; 5.2 ; MTMLA ; ARMONA DENIZCILIK A.S. ;;102;0;5504;16;0;1; CA ; undefined ;0
 LIS201701266 ;" """"04012017001265"""" "; AIDASTELLA ;9601132; 2017-06-23 16:55 ; 2017-06-22 13:49 ; Italia ; CRUZEIROS ; OREY COMERCIO NAVEGACAO,SA ; CARTAGENA ; CADIZ ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; ICUP ;71304;0; 253.33 ; 7.2 ; ITGOA ; AIDA CRUISES ;;361;0;7889; 37.8 ;0;1; ISO ; undefined ;0
 LIS201701252 ;" """"04012017001251"""" "; VESTANHAV ;9504152; 2017-06-23 18:12 ; 2017-06-21 15:14 ; Holanda ; Carga Geral single deck ; PORTMAR-AGENCIA DE NAVEGACAO LDA ; Djen-Djen ; BILBAO ; 13 - CARGA ; 290 - CAIS DO BEATO / TMB ; Rua da Cintura do Porto de Lisboa, Armazém 20 – 2º Piso ;218391880; lisboa.office@portmar.pt ; PCMK ;6069;0; 123.3 ;5; NLDZL ; CITADEL SHIPPING ;;335;0;9720; 15.85 ;0;1; CS ; Tue May 31 00:00:00 GMT 2011 ;0
 LIS201701231 ;" """"04012017001230"""" "; POCAHONTAS ;9376892; 2017-06-23 20:00 ; 2017-06-22 12:47 ; Liberia ; Porta-contentores ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; ALTO  MAR ; SETUBAL ; 2 - ARRIBADO/ABASTECIMENTO DE MATIM/AGUA/LUBRIFICANTES ; 100 - CAIS AV. DE ALCANTARA/TERMINAL PASSAGEIROS ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; D5PJ2 ;16162;0; 161.3 ; 5.7 ; LRMLW ; TRANSINSULAR - TRANSPORTES MARITIMOS INSULARES , S A ;;310;0;16509;25;0;1; CS ; undefined ;0
 LIS201701200 ;" """"04012017001199"""" "; INSULAR ;9150420; 2017-06-23 21:03 ; 2017-06-16 08:56 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSDD ;5599;0; 119.8 ; 6.5 ; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;2679;6700;20;0;4; CS ; Thu Jan 01 00:00:00 GMT 1998 ;0
 LIS201701248 ;" """"04012017001247"""" "; CLARA ;9312676; 2017-06-23 23:45 ; 2017-06-21 20:23 ; Portugal ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SEVILLA ; KIEL ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2GQ9 ;3870;0; 106.15 ; 5.9 ; PTM6E ; ALPHA SHIPPING CO SIA ;;335;2132;5780; 14.4 ;13;1; CA ; 2004-01-31 00:00:00.0 ;240
 LIS201701270 ;" """"04012017001269"""" "; GALANI ;9337597; 2017-06-24 12:06 ; 2017-06-23 05:15 ; Malta ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; TANGER MED ; TANGER MED ; 13 - CARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; 9HA3640 ;18480;0; 176.93 ; 7.1 ; MTMLA ; ASTRA SHIPMANAGEMENT INC ;;310;0;23689; 27.4 ;0;1; ISP ; Sun Jan 01 00:00:00 GMT 2006 ;0
 LIS201701244 ;" """"04012017001243"""" "; PONTA DO SOL ;9141613; 2017-06-24 12:37 ; 2017-06-21 06:58 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; PONTA DELGADA ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSCR ;4115;0; 100.62 ; 6.5 ; PTM6E ; TRANSINSULAR ;;310;2005;5184; 16.2 ;15;1; CS ; Sat Mar 01 00:00:00 GMT 1997 ;0
 LIS201701229 ;" """"04012017001228"""" "; X-PRESS VESUVIO ;9328651; 2017-06-24 12:56 ; 2017-06-23 12:19 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; CASABLANCA ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3961 ;6454;0; 133.6 ;7; MTMLA ; TAGLIN PRIVATE LIMITED ;;310;3218;8500; 19.4 ; 17.5 ;1; CA ; Sat Jan 01 00:00:00 GMT 2005 ;0
 LIS201701259 ;" """"04012017001258"""" "; PAN ORAMA II ;9325453; 2017-06-24 17:56 ; 2017-06-24 06:10 ; Grecia ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; PORTIMAO ; PORTIMAO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; SY4419 ;498;0;50; 4.3 ; GRPIR ; PANTHEON MARITIME ;;361;0;185;11;0;1; CS ; Thu Apr 15 00:00:00 GMT 2004 ;0
 LIS201701219 ;" """"04012017001218"""" "; NBP CARRIER ;9505572; 2017-06-24 18:05 ; 2017-06-21 23:33 ; Antigua e Barbuda ; Carga Geral single deck ; OCIDENAVE-NAVEGACAO LDA ; PROVIDENCIALES ; AGADIR ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Estrada Manuel Correia Lopes nº 682 ;3,51213E+11; ops.lis@ocidenave.com ; V2FH5 ;6668;0; 106.9 ; 4.2 ; AGSJO ; BORG CARRIER BV ;;335;0;8600; 18.2 ;0;1; ISP ; 2008-03-12 00:00:00.0 ;0
 LIS201701258 ;" """"04012017001257"""" "; ADATRANS ;9037276; 2017-06-24 19:47 ; 2017-06-23 11:31 ; Turquia ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LIVORNO (LEGHORN) ; SAVONA ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; TCNP8 ;6167;0; 130.8 ; 5.3 ; TRIST ; ADAKENT GEMI ISLETMECILIGI ;;335;3146;9187; 17.7 ;0;1; CA ; Fri Jun 01 00:00:00 GMT 2001 ;0
