 Processo ; Contramarca ; Navio ; IMO ; ATD ; ATA ; Bandeira ; Tipo Navio ; Agente Navegacao ; Porto Seguinte ; Porto Procedente ; Motivo Escala ; Local Atribuido ; Morada Agente ; Telefone Agente ; Email Agente ; Indicativo Chamada ; GT ; TAL ; Comprimento ; Calado Maximo ; Porto Registo ; Armador ; Nome Anterior ; Tipo ; TAB ; DWT ; Boca Sinal ; Velocidade Maxima ; Tipo Trafego ; Certificado Verde ; Data Construcao ; Capacidade Teus 
 LIS201601280 ;" """"04012016001289"""" "; LAURA S ;9157868; 2016-07-27 02:37 ; 2016-07-24 14:46 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CQYK ;5850;2835; 119.65 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0; 6770.1 ; 20.63 ;15;4; CS ; Sun Oct 01 00:00:00 GMT 1995 ;0
 LIS201601260 ;" """"04012016001269"""" "; ARAGONITH ;9164081; 2016-07-27 16:48 ; 2016-07-26 01:47 ; Chipre ; Tanque Químico ; ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A. ; ALTO  MAR ; VENTSPILS ; 48 - DESCARGA NAVIO TANQUE ACRILONITRILO ; 710 - TERM GRANEIS ALKION/BARREIRO ; Rua Castilho , 14 – 4º ;897979899; sines@atlantic-susofretre.pt ; 5BGX4 ;3218;0; 92.6 ; 6.2 ; CYLMS ; LAKE VIEW SHIPPING CO. LTD. ;;102;0;4482; 15.33 ;0;1; CS ; undefined ;0
 LIS201601253 ;" """"04012016001261"""" "; SAFMARINE NUBA ;9356115; 2016-07-27 17:03 ; 2016-07-26 14:52 ; Hong-Kong ; Porta-contentores ; MAERSK PORTUGAL-AG TRANSP.INT.,LDA ; ALGECIRAS ; LEIXOES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; AV.D.JOAO II Nº 1.16.05. L - 11º ;218980022; pt.manifest@maersk.com ; VRLA5 ;25904;0; 210.54 ;9; HKHKG ; MAERSK SHIPPING HONG KONG ;;310;0;35144; 29.8 ;0;1; ISP ; Tue Jan 01 00:00:00 GMT 2008 ;0
 LIS201601290 ;" """"04012016001299"""" "; MONTE DA GUIA ;9123788; 2016-07-27 17:48 ; 2016-07-26 04:57 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; PONTA DELGADA ; 18 - DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSDB ;7039;0; 126.25 ; 6.5 ; PTM6E ; TRANSINSULAR ;;310;3867;19934; 19.65 ;0;4; CS ; Sat Jan 01 00:00:00 GMT 1994 ;636
 LIS201601259 ;" """"04012016001268"""" "; SIRENA ;9187899; 2016-07-27 18:58 ; 2016-07-26 09:48 ; Ilhas Marshall ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; LEIXOES ; CADIZ ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; V7RX6 ;30277;0;181;6; MHMAJ ; OCEANIA CRUISES ;;361;11450;2700; 25.5 ;18;1; CA ; Tue Jun 01 00:00:00 GMT 1999 ;0
 LIS201601288 ;" """"04012016001297"""" "; CEMI ;8822612; 2016-07-27 19:33 ; 2016-07-26 20:25 ; Bahamas, Ilhas ; Carga Geral single deck ; JAMES RAWES NAVEGACAO LDA ; ALTO  MAR ; BLAYE ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; C6TT4 ;2370;0; 88.25 ; 5.6 ; BSNAS ; MISJE REDERI AS ;;335;2370;4270; 13.17 ;12;1; CA ; Tue Jan 01 00:00:00 GMT 1991 ;0
 LIS201601277 ;" """"04012016001286"""" "; INDEPENDENCE OF THE SEAS ;9349681; 2016-07-27 20:33 ; 2016-07-27 11:02 ; Bahamas, Ilhas ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; SOUTHAMPTON ; MALAGA ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; C6WW4 ;154407;0;339; 8.8 ; BSNAS ; ROYAL CARIBBEAN INTERNATIONAL ;;361;127545;10600; 38.6 ; 21.6 ;1; CS ; Thu May 01 00:00:00 GMT 2008 ;0
 LIS201601298 ;" """"04012016001307"""" "; PETERSBURG ;9188740; 2016-07-28 06:31 ; 2016-07-27 05:57 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SETUBAL ; ROSTOCK ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2BB4 ;2914;0; 96.5 ; 5.6 ; AGSJO ; PASIFIK LOJISTIK GRUBU ;;335;1311;4322; 13.4 ;0;1; CS ; Fri Jun 01 00:00:00 GMT 2001 ;0
 LIS201601252 ;" """"04012016001265"""" "; AMAZONITH ;9293478; 2016-07-28 09:50 ; 2016-07-27 16:24 ; Chipre ; Tanque Químico ; ATLANTIC LUSOFRETE – AFRETAMENTOS, TRANSPORTES E NAVEGAÇÃO S.A. ; TARRAGONA ; ROTTERDAM ; 48 - DESCARGA NAVIO TANQUE ACRILONITRILO ; 710 - TERM GRANEIS ALKION/BARREIRO ; Rua Castilho , 14 – 4º ;897979899; sines@atlantic-susofretre.pt ; 9HA3293 ;2435;0; 92.8 ; 5.6 ; CYLMS ; AMAZONITH SHIPPING CO LTD ;;102;1210;3700; 14.1 ; 13.8 ;1; CS ; Thu Jan 01 00:00:00 GMT 2004 ;0
 LIS201601289 ;" """"04012016001298"""" "; ANDESGAS ;8813104; 2016-07-28 22:36 ; 2016-07-28 09:00 ; Panama ; Tanque Gás Liquefeito ; PINTO BASTO IV-SERVICOS MARITIMOS,LDA ; AVILES ; ALGECIRAS ; 50 - DESCARGA NAVIO TANQUE IMDG CLASSES 2, 6 OU 8 ; 710 - TERM GRANEIS ALKION/BARREIRO ; AV 24 DE JULHO 1-D ;269862598; agency.sines@pintobasto.com ; 3EOD5 ;11822;3792;158; 8.15 ; PAPTY ; Posavina Shipping Inc ;;103;11822;16263; 21.3 ;15;1; CS ; Tue Jan 01 00:00:00 GMT 1991 ;0
 LIS201601220 ;" """"04012016001229"""" "; GRANDE CONGO ;9437921; 2016-07-29 02:21 ; 2016-07-28 08:30 ; Italia ; Ro-Ro/Contentores ; GRIMALDI PORTUGAL, LDA ; CASABLANCA ; LE HAVRE ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Rua D. Luís I – Nº 19, 2º Esq. ;213216300; accounting@grimaldi.pt ; IBPI ;47658;0; 211.3 ; 9.6 ; ITPMO ; Grimaldi Deep Sea SpA ;;338;14297;24400; 32.26 ;0;1; CA ; Mon Nov 01 00:00:00 GMT 2010 ;0
 LIS201601292 ;" """"04012016001301"""" "; X-PRESS VESUVIO ;9328651; 2016-07-29 15:01 ; 2016-07-29 05:16 ; Malta ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; LEIXOES ; TANGIER ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; 9HA3961 ;6454;0; 133.6 ; 7.3 ; MTMLA ; TAGLIN PRIVATE LIMITED ;;310;3218;8500; 19.4 ; 17.5 ;1; CA ; Sat Jan 01 00:00:00 GMT 2005 ;0
 LIS201601278 ;" """"04012016001287"""" "; MARELLA SPIRIT ;8024014; 2016-07-29 17:53 ; 2016-07-29 06:35 ; Malta ; CRUZEIROS ; ARENTHERN - AG NAVEG SOC UNIP LDA ; HUELVA ; LEIXOES ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Edifício Lisboa Oriente, Av. Infante D. Henrique, 333, Edifício 4 Piso 5, Escritório 62 ;211531178; ssantos@incargo.pt ; 9HA2336 ;33930;0; 214.66 ; 7.9 ; MTMLA ; MARELLA CRUISES ;;361;0;4217; 27.26 ;0;1; CA ; undefined ;0
 LIS201601312 ;" """"04012016001321"""" "; DISNEY MAGIC ;9126807; 2016-07-29 18:18 ; 2016-07-29 07:41 ; Bahamas, Ilhas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; CADIZ ; VIGO ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; C6PT7 ;83338;0;294;8; BSNAS ; DISNEY CRUISE LINE ;;361;59476;6000; 32.25 ;0;1; CA ; Mon Jan 01 00:00:00 GMT 1996 ;0
 LIS201601275 ;" """"04012016001284"""" "; A. H. VARAZZE ;9665566; 2016-07-29 18:25 ; 2016-07-22 16:45 ; Italia ; Não Discriminado ; L. BRANCO – Navegação e Trânsitos, Lda. ; ABERDEEN ; LEIXOES ; 21 - ESTACIONAMENTO EM CAIS ; 100 - CAIS AV. DE ALCANTARA/TERMINAL PASSAGEIROS ; Rua de Santo Amaro, n.º 17 A ;26548465; info@l-branco.com ; IBHI ;3740;0; 79.9 ; 6.6 ; ITGOA ; FINARGE ARMAMENTO GENOVESE SRL ;;499;0;2921; 19.2 ;17;1; CS ; Wed Oct 29 00:00:00 GMT 2014 ;0
 LIS201601307 ;" """"04012016001316"""" "; MONTE BRASIL ;9083055; 2016-07-29 20:48 ; 2016-07-28 12:36 ; Portugal ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; CANIÇAL ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; CSEM ;7039;0; 126.12 ; 6.4 ; PTM6E ; TRANSINSULAR ;;310;3870;8450; 19.4 ;0;4; CS ; Sat Jan 01 00:00:00 GMT 1994 ;0
 LIS201601286 ;" """"04012016001295"""" "; FURNAS ;9164548; 2016-07-29 21:14 ; 2016-07-25 17:51 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; PONTA DELGADA ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51E+11; pedro.cardoso@bensaude.pt ; CSBK ;4450;0; 100.6 ; 6.4 ; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;2150;5555; 18.8 ;0;4; ISP ; Mon Mar 01 00:00:00 GMT 1999 ;275
 LIS201601296 ;" """"04012016001305"""" "; MARAS ;9380726; 2016-07-29 21:27 ; 2016-07-26 10:22 ; Antigua e Barbuda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; FIGUEIRA DA FOZ ; LES SABLES D  OLONNE ; 18 - DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; V2CH2 ;2545;0; 88.6 ; 5.5 ; AGSJO ; LOHMANN BEREEDERUNGEN ;;335;1460;3813; 12.5 ;0;1; CS ; Mon Jan 01 00:00:00 GMT 2007 ;0
 LIS201601323 ;" """"04012016001341"""" "; LAUREN C ;9373527; 2016-07-29 22:29 ; 2016-07-29 05:41 ; Reino Unido ; Carga Geral single deck ; ALPHASEA – Agência de navegação, SA ; CASABLANCA ; LEIXOES ; 13 - CARGA ; 290 - CAIS DO BEATO / TMB ;;;; MTNU5 ;2999;0; 89.8 ; 5.5 ; GBCOW ; NOVA MARINE CARRIERS SA  ;;335;0;5000; 14.5 ;13;1; CS ; Mon Jan 01 00:00:00 GMT 2007 ;0
 LIS201601313 ;" """"04012016001322"""" "; BAHIA TRES ;9428671; 2016-07-29 22:56 ; 2016-07-29 08:16 ; Espanha ; Tanque Petroleiro ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; SINES ; SINES ; 18 - DESCARGA ; 520 - EST.ASSIST.NAVAL PORTO LISBOA ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; EADC ;4969;0; 99.8 ;6; ESSCT ; MURELOIL ;;101;1859;6920;18;0;1; C69 ; Mon Apr 30 00:00:00 GMT 2007 ;0
 LIS201601282 ;" """"04012016001291"""" "; PONTA DO SOL ;9141613; 2016-07-29 23:03 ; 2016-07-25 18:19 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; PONTA DELGADA ; CAIS DO PICO ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSCR ;4115;0; 100.62 ;5; PTM6E ; TRANSINSULAR ;;310;2005;5184; 16.2 ;15;1; CS ; Sat Mar 01 00:00:00 GMT 1997 ;0
 LIS201601287 ;" """"04012016001296"""" "; CORWITH CRAMER ;8617445; 2016-07-30 10:11 ; 2016-07-26 08:07 ; Estados Unidos da America ; Passageiros não discriminado ; JOSEIN-SERVIC NAVEGACAO TRANSITOS L ; CADIZ ; DOUARNENEZ ; 25 - MISSAO CIENTIFICA, CULTURAL AUTORIZADA PELA APL ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ;;;; WTF 3319 ;157;0;40;4; USBOS ; SEA EDUCATION ASSOCIATION ;;359;0;157;8;8;1; CS ; 1988-01-15 00:00:00.0 ;0
 LIS201601303 ;" """"04012016001312"""" "; CONMAR ELBE  ;9244180; 2016-07-30 16:57 ; 2016-07-30 09:43 ; Chipre ; Porta-contentores ; OPDR IBERIA - UNIP LDA ; SETUBAL ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; 5BQU3 ;6191;0; 132.6 ; 6.5 ; CYLMS ; OPDR - OLDENB.PORT.DAMP.RHEDEREI GMBH ;;310;0;7992; 19.2 ;0;1; CS ; 2001-01-01 00:00:00.0 ;0
 LIS201601305 ;" """"04012016001314"""" "; FUNCHALENSE 5 ;9388390; 2016-07-30 20:57 ; 2016-07-30 07:12 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; LEIXOES ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CSKN ;7580;0; 126.87 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;3586;8450; 20.4 ; 18.5 ;4; CA ; Fri Jan 01 00:00:00 GMT 2010 ;724
 LIS201601291 ;" """"04012016001300"""" "; FRITZ REUTER ;9357872; 2016-07-30 21:41 ; 2016-07-30 14:17 ; Liberia ; Porta-contentores ; VESSELMAR - AGENCIA NAVEGACAO LDA ; LEIXOES ; VALENCIA ; 1 - ABASTECIMENTO DE COMBUSTIVEL ; 805_FUNDEADOURO QUADRO CENTRAL ;;;; A8JE9 ;18480;0; 176.84 ; 10.1 ; LRMLW ; NORDDEUTSCHE REEDEREI SCHULDT ;;310;10277;23732; 27.4 ;0;1; CS ; Sun Jan 01 00:00:00 GMT 2006 ;1732
 LIS201601315 ;" """"04012016001324"""" "; ELITE ;9315018; 2016-07-31 20:03 ; 2016-07-31 05:41 ; Holanda ; Misto - Carga geral / Contentores ; IBERO LINHAS TRANSPORTES LDA ; LEIXOES ; SETUBAL ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; RUA 2 EDIF. VERDE, 2º ESQ ;3,51E+11; paula.alves@lisboa.iberolinhas.pt ; PHDA ;11662;0; 149.14 ;8; NLHAR ; ELITE SHIPPING B.V. ;;339;0;13682; 22.5 ;0;1; C69 ; Wed Jun 01 00:00:00 GMT 2005 ;0
 LIS201601297 ;" """"04012016001306"""" "; MSC VIDHI ;9238739; 2016-07-31 20:45 ; 2016-07-31 05:55 ; Liberia ; Porta-contentores ; MEDITERRANEAN SHIPPING CO.(PORT) SA ; RIO DE JANEIRO, RJ ; SINES ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Avª Arqto Fernando Távora, 1190 ;210732776; PT083-OPSLIS@msc.com ; D5GE2 ;66500;0; 277.3 ;11; LRMLW ; MSC Mediterranean Shipping Co SA ;;310;0;67796;40;0;1; C69 ; Mon Jan 01 00:00:00 GMT 2001 ;0
 LIS201601294 ;" """"04012016001303"""" "; MUSIC ;9328053; 2016-08-01 18:00 ; 2016-08-01 05:35 ; Portugal ; Porta-contentores ; GARLAND NAVEGACAO,LDA. ; ROTTERDAM ; VIGO ; 13 - CARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes nº 682 ; +351 21 444 81 70 ; ops.lis@garland.pt ; CQBO ;7852;0; 140.64 ; 6.6 ; PTM6E ; Messrs Music Schiffahrtsgesselschaft mBH, ;;310;0;9322;22;0;1; C69 ; Mon Jan 01 00:00:00 GMT 2007 ;803
 LIS201601324 ;" """"04012016001332"""" "; VLISTDIEP ;9414187; 2016-08-01 20:13 ; 2016-07-30 19:05 ; Holanda ; Carga Geral single deck ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; ALGIERS (EL DJAZAIR) ; MARIN (PONTEVEDRA) ; 13 - CARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; PHLX ;4990;0; 118.55 ;6; NLGRQ ; BEHEERMAATSCHAPPIJ M.S. VLISTDIEP BV ;;335;0;7781; 15.2 ;0;1; CS ; Wed Jun 01 00:00:00 GMT 2011 ;0
 LIS201601299 ;" """"04012016001308"""" "; EVIDENCE ;9136230; 2016-08-01 20:41 ; 2016-08-01 14:35 ; Holanda ; Porta-contentores ; OREY COMERCIO NAVEGACAO,SA ; SANTA CRUZ DE TENERIFE ; VILLAGARCIA DE AROSA ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; PCDA ;9191;0; 145.55 ;8; NLHAR ; BOLUDA LINES ;;310;0;13100; 23.28 ;0;1; CS ; Wed Jan 01 00:00:00 GMT 1997 ;0
 LIS201601309 ;" """"04012016001318"""" "; LAGOA ;9150470; 2016-08-01 21:14 ; 2016-07-28 11:35 ; Cabo Verde ; Porta-contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; LEIXOES ; SAL REI ; 14 - CARGA/DESCARGA ; 300 - CAIS DO POÇO DO BISPO / TMPB ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; D4HK ;3981;0; 100.6 ;5; CVVXE ; TRANSINSULAR - TRANSPORTES MARITIMOS INSULARES , S A ;;310;1937;5003; 16.5 ;0;4; CS ; Wed Jan 01 00:00:00 GMT 1997 ;0
 LIS201601319 ;" """"04012016001328"""" "; HMS ST ALBANS ;2016730; 2016-08-02 10:59 ; 2016-07-30 16:38 ; Reino Unido ; Guerra ; JAMES RAWES NAVEGACAO LDA ; PORTSMOUTH ; ROTA ; 35 - VISITA OFICIAL NAVIO DE GUERRA ESTRANGEIRO ; 120 - CAIS DA ROCHA/TERMINAL DE PASSAGEIROS ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; F83 ;4900;0;133; 7.5 ; GBPME ; MOD-MINISTERIO DA DEFESA BRITANICO/ROYAL NAVY ;;981;0;4900; 16.1 ;25;1;; 2002-02-06 00:00:00.0 ;0
 LIS201601325 ;" """"04012016001334"""" "; AURORA ;9169524; 2016-08-02 18:44 ; 2016-08-02 07:34 ; Bermudas ; CRUZEIROS ; JAMES RAWES NAVEGACAO LDA ; SOUTHAMPTON ; SANTA CRUZ DE TENERIFE ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Av. 24 de Julho, 126 1º Esq ;213470231; operations@jamesrawes.pt ; ZCDW9 ;76152;40037;270; 8.5 ; BMBDA ; P&O CRUISES ;;361;40037;8486; 32.2 ;24;1; ISO ; Mon Mar 01 00:00:00 GMT 1999 ;0
 LIS201601295 ;" """"04012016001304"""" "; INDIA ;9287699; 2016-08-02 19:37 ; 2016-08-02 05:38 ; Portugal ; Porta-contentores ; K LINE (PORTUGAL) AGENTES NAVEGACAOSA ; LEIXOES ; ROTTERDAM ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Estrada Manuel Correia Lopes, nº 682 Conceição da Abóboda ;; kline.lis@klineportugal.com ; CQIP8 ;7519;0; 137.5 ; 7.8 ; PTM6E ; BBC BURGER BEREEDERUNGS CONTOR GmbH & Co. KG ;;310;3570;7519; 21.3 ;0;1; CS ; Sun Jun 01 00:00:00 GMT 2003 ;864
 LIS201601302 ;" """"04012016001311"""" "; DUESSELDORF EXPRESS ;9143556; 2016-08-02 20:29 ; 2016-08-02 06:40 ; Bermudas ; Porta-contentores ; HAPAG-LLOYD PORTUGAL, LDA ; TANGER MED ; CAUCEDO ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II, Nº 44C, Piso 2, sala 2.4 Edifício Atlantis – Parque das Nações ; 0049403001-0 ; info.de@hlag.com ; DGDD ;53523;0;293; 9.6 ; BMBDA ; HAPAG-LLOYD ;;310;0;66525;32;0;1; CS ; undefined ;0
 LIS201601328 ;" """"04012016001336"""" "; BOMAR CERES ;9367231; 2016-08-02 22:04 ; 2016-08-01 07:22 ; Malta ; Tanque Químico ; OCIDENAVE-NAVEGACAO LDA ; BARCELONA ; BILBAO ; 13 - CARGA ; 505 - TERM COMB  OZ /PORTO BUCHOS ; Estrada Manuel Correia Lopes nº 682 ;3,51E+11; ops.lis@ocidenave.com ; 9HDE9 ;3997;0; 109.1 ; 4.5 ; MTMLA ; BM CHEMICAL CERES LTD ;;102;0;5517;16;0;1; C69 ; Mon Jan 01 00:00:00 GMT 2007 ;0
 LIS201601320 ;" """"04012016001329"""" "; LAURA S ;9157868; 2016-08-03 00:21 ; 2016-07-31 20:22 ; Portugal ; Porta-contentores ; VIA OCEANO AGENTES DE NAVEGAÇÃO LDA ; CANIÇAL ; PORTO SANTO ; 14 - CARGA/DESCARGA ; 264 - TERMINAL MULTIPURPOSE DE LISBOA ; LARGO VARADOUROS N.º 4, 3º ; 220126242/3/4 ; lsousa@gruposousa.pt ; CQYK ;5850;2835; 119.65 ;6; PTM6E ; GS Lines – Transportes Marítimos LDA ;;310;0; 6770.1 ; 20.63 ;15;4; CS ; Sun Oct 01 00:00:00 GMT 1995 ;0
 LIS201601329 ;" """"04012016001337"""" "; KARINA C ;9558000; 2016-08-03 13:07 ; 2016-08-02 10:11 ; Reino Unido ; Carga Geral single deck ; OCIDENAVE-NAVEGACAO LDA ; PORTO DESCONHECIDO ; SOUTHAMPTON ; 18 - DESCARGA ; 305 - TERM GRANEIS SILOPOR/BEATO ; Estrada Manuel Correia Lopes nº 682 ;3,51E+11; ops.lis@ocidenave.com ; 2DMS9 ;4151;0; 106.07 ; 6.6 ; GBCOW ; CARISBROOKE SHIPPING LTD ;;335;0;6750; 15.5 ;0;1; C69 ; Tue Aug 03 00:00:00 GMT 2010 ;0
 LIS201601301 ;" """"04012016001310"""" "; SUSANNE ;9100140; 2016-08-03 14:25 ; 2016-07-28 05:16 ; Curaçao ; Misto - Carga geral / Contentores ; NAVEX-EMP.PORTUGUESA  NAVEGACAO, SA ; FIGUEIRA DA FOZ ; HAMBURG ; 18 - DESCARGA ; 705 - TERM GRANEIS ATLANPORT/BARREIRO ; Rua da Cintura do Porto de Lisboa,Galeria do Edifício Gonçalves Zarco nº13 ;211128595; navex-lisboa@navex.pt ; PJNH ;2769;0; 90.2 ;6; CWWIL ; HANS LEHMANN KG ;;339;1548;4200; 13.6 ;13;1; CS ; Mon Aug 01 00:00:00 GMT 1994 ;211
 LIS201601338 ;" """"04012016001347"""" "; ANDREA ;9333357; 2016-08-03 17:10 ; 2016-08-03 05:33 ; Gibraltar ; Porta-contentores ; OPDR IBERIA - UNIP LDA ; LEIXOES ; ALGECIRAS ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; AV D CARLOS I, Nº44 - 3RD FL 1200-649 LISBOA ;;; ZDIS8 ;9981;0;134; 7.5 ; GIGIB ; OPDR - OLDENB.PORT.DAMP.RHEDEREI GMBH ;;310;0;11285; 22.5 ;0;1; CS ; Sat Jan 01 00:00:00 GMT 2005 ;0
 LIS201601317 ;" """"04012016001326"""" "; COSTA MAGICA ;9239795; 2016-08-03 19:11 ; 2016-08-03 07:21 ; Italia ; CRUZEIROS ; OREY COMERCIO NAVEGACAO,SA ; ALICANTE ; CADIZ ; 33 - TURISMO ; 245 - TERMINAL DE CRUZEIROS DE LISBOA ; Rua Castilho , 14 – 4º ;210958272; lisboa@orey-shipping.com ; IIBQQ ;102600;0; 272.2 ; 8.3 ; ITGOA ; COSTA CRUISES ;;361;74481;9859; 35.5 ;22;1; ISO ; Mon Nov 01 00:00:00 GMT 2004 ;0
 LIS201601273 ;" """"04012016001282"""" "; CHOPIN ;9449120; 2016-08-03 19:29 ; 2016-08-01 14:26 ; Chipre ; Porta-contentores ; MARMEDSA - AGENCIA MARITIMA, LDA ; TANGER MED ; ANTWERPEN ; 14 - CARGA/DESCARGA ; 110 - TERM CONTENT ALCANTARA /  LISCONT ; Av. D. João II - nº. 51 – Piso 2 – Sala C Edificio Art’s – Parque das Nações ;269869190; opsptlis@marmedsa.com ; 5BEJ4 ;38364;0; 239.51 ; 10.1 ; CYLMS ; BOMAR CHOPIN LLC ;;310;0;46954; 32.2 ;0;1; CS ; Sun Jan 01 00:00:00 GMT 2012 ;0
 LIS201601330 ;" """"04012016001338"""" "; CORVO ;9381275; 2016-08-03 21:40 ; 2016-08-03 00:48 ; Portugal ; Porta-contentores ; BENSAUDE-AGENTES DE NAVEGACAO LDA ; LEIXOES ; PONTA DELGADA ; 14 - CARGA/DESCARGA ; 265 - TERM CONTENT STª APOLONIA/SOTAGUS ; Praça Europa, nº2  Cais do Sodré ;3,51E+11; pedro.cardoso@bensaude.pt ; CSBH ;7064;0; 119.9 ; 6.4 ; PTPDL ; MUTUALISTA ACOREANA DE TRANSPORTES MARITIMOS,SA ;;310;0;9000;20;16;1; CS ; Tue Jan 23 00:00:00 GMT 2007 ;410
